model,N,M,alg,workers,mstime,delete,trimrepeat,trimdelete,traveledge,sccs,maxscc,size1,size2,size3,parstep,push,vs,es,date
com-friendster,99869664,1444981850,fasttrim,1,55980.873000,99869664,-1,99869664,1155996239,0,0,0,0,0,4096,542,80,100,2021-06-25.20:26:13
com-friendster,124836180,1444859170,fasttrim,1,74044.105000,124836180,-1,124836180,1444859170,0,0,0,0,0,4096,529,100,80,2021-06-25.20:40:46
com-friendster,112355099,1625578119,fasttrim,1,67108.270000,112355099,-1,112355099,1462922411,0,0,0,0,0,4096,592,90,100,2021-06-25.20:52:35
com-friendster,124836180,1625455842,fasttrim,1,78487.403000,124836180,-1,124836180,1625455842,0,0,0,0,0,4096,521,100,90,2021-06-25.21:08:18
twitter,4131461,143629668,fasttrim,1,1117.038000,2351212,-1,2351212,2296594,0,0,0,0,0,4096,86,10,100,2021-06-25.21:12:14
twitter,41354195,144000257,fasttrim,1,5714.900000,24229615,-1,24229615,23429845,0,0,0,0,0,4096,156,100,10,2021-06-25.21:16:30
twitter,8273219,290749945,fasttrim,1,1700.832000,3006282,-1,3006282,6079622,0,0,0,0,0,4096,127,20,100,2021-06-25.21:20:34
twitter,41354195,288013447,fasttrim,1,6304.862000,15600895,-1,15600895,30554903,0,0,0,0,0,4096,134,100,20,2021-06-25.21:25:05
twitter,12409362,432297959,fasttrim,1,3615.118000,3327374,-1,3327374,10147877,0,0,0,0,0,4096,134,30,100,2021-06-25.21:29:12
twitter,41354195,431986803,fasttrim,1,6833.565000,11204857,-1,11204857,33905947,0,0,0,0,0,4096,135,100,30,2021-06-25.21:34:00
twitter,16544993,576731463,fasttrim,1,3824.457000,3412140,-1,3412140,14306247,0,0,0,0,0,4096,151,40,100,2021-06-25.21:38:07
twitter,41354195,576011688,fasttrim,1,6765.163000,8672518,-1,8672518,35797469,0,0,0,0,0,4096,147,100,40,2021-06-25.21:43:01
twitter,20677584,718430524,fasttrim,1,4182.753000,3552238,-1,3552238,18451637,0,0,0,0,0,4096,144,50,100,2021-06-25.21:47:28
twitter,41354195,720005822,fasttrim,1,6444.221000,7102070,-1,7102070,36947660,0,0,0,0,0,4096,145,100,50,2021-06-25.21:52:41
twitter,24812649,864273029,fasttrim,1,4422.817000,3636398,-1,3636398,22591882,0,0,0,0,0,4096,158,60,100,2021-06-25.21:56:54
twitter,41354195,864008140,fasttrim,1,6542.521000,6062826,-1,6062826,37711114,0,0,0,0,0,4096,151,100,60,2021-06-25.22:02:19
twitter,28944464,1009877150,fasttrim,1,4585.515000,3744234,-1,3744234,26712737,0,0,0,0,0,4096,140,70,100,2021-06-25.22:06:36
twitter,41354195,1008003571,fasttrim,1,6532.273000,5342797,-1,5342797,38238006,0,0,0,0,0,4096,146,100,70,2021-06-25.22:12:05
twitter,33084180,1152115768,fasttrim,1,5153.623000,3892062,-1,3892062,30851039,0,0,0,0,0,4096,139,80,100,2021-06-25.22:17:27
twitter,41354195,1152012651,fasttrim,1,6438.217000,4828541,-1,4828541,38613877,0,0,0,0,0,4096,151,100,80,2021-06-25.22:23:01
twitter,37217959,1296352758,fasttrim,1,5156.438000,4000922,-1,4000922,34996233,0,0,0,0,0,4096,148,90,100,2021-06-25.22:27:10
twitter,41354195,1296033438,fasttrim,1,6393.314000,4447403,-1,4447403,38887973,0,0,0,0,0,4096,129,100,90,2021-06-25.22:33:18
twitter_mpi,5258860,199638393,fasttrim,1,1960.398000,2889208,-1,2889208,2603550,0,0,0,0,0,4096,210,10,100,2021-06-25.22:37:58
twitter_mpi,52579683,196340276,fasttrim,1,4578.353000,30085916,-1,30085916,26511351,0,0,0,0,0,4096,198,100,10,2021-06-25.22:42:52
twitter_mpi,10519304,393310445,fasttrim,1,2136.177000,4627212,-1,4627212,6307276,0,0,0,0,0,4096,13,20,100,2021-06-25.22:47:30
twitter_mpi,52579683,392659527,fasttrim,1,5261.938000,23472377,-1,23472377,32110659,0,0,0,0,0,4096,122,100,20,2021-06-25.22:52:43
twitter_mpi,15783038,593965989,fasttrim,1,2569.109000,5872964,-1,5872964,10803648,0,0,0,0,0,4096,570,30,100,2021-06-25.22:58:39
twitter_mpi,52579683,588993659,fasttrim,1,5780.618000,19924035,-1,19924035,35283447,0,0,0,0,0,4096,795,100,30,2021-06-25.23:04:04
twitter_mpi,21036657,786911006,fasttrim,1,3128.133000,6792185,-1,6792185,14939158,0,0,0,0,0,4096,12,40,100,2021-06-25.23:08:53
twitter_mpi,52579683,785298510,fasttrim,1,5373.556000,17364701,-1,17364701,37585880,0,0,0,0,0,4096,781,100,40,2021-06-25.23:15:22
twitter_mpi,26289826,977342447,fasttrim,1,4939.840000,7587508,-1,7587508,19623751,0,0,0,0,0,4096,28,50,100,2021-06-25.23:20:12
twitter_mpi,52579683,981622089,fasttrim,1,6005.145000,15372166,-1,15372166,39182426,0,0,0,0,0,4096,251,100,50,2021-06-25.23:26:11
twitter_mpi,31549072,1171164373,fasttrim,1,4844.847000,8248190,-1,8248190,24312761,0,0,0,0,0,4096,457,60,100,2021-06-25.23:31:01
twitter_mpi,52579683,1177967951,fasttrim,1,6075.301000,13769577,-1,13769577,40657067,0,0,0,0,0,4096,135,100,60,2021-06-25.23:37:10
twitter_mpi,36805758,1375467380,fasttrim,1,5353.719000,8539634,-1,8539634,29217610,0,0,0,0,0,4096,352,70,100,2021-06-25.23:41:59
twitter_mpi,52579683,1374259282,fasttrim,1,5991.230000,12401214,-1,12401214,41900719,0,0,0,0,0,4096,445,100,70,2021-06-25.23:48:31
twitter_mpi,42065198,1566671731,fasttrim,1,4676.949000,8948019,-1,8948019,34349547,0,0,0,0,0,4096,401,80,100,2021-06-25.23:53:25
twitter_mpi,52579683,1570604952,fasttrim,1,6331.880000,11211007,-1,11211007,43010101,0,0,0,0,0,4096,390,100,80,2021-06-26.00:00:08
twitter_mpi,47320074,1766766496,fasttrim,1,5184.580000,9143425,-1,9143425,39504634,0,0,0,0,0,4096,447,90,100,2021-06-26.00:06:11
twitter_mpi,52579683,1766928908,fasttrim,1,6311.661000,10159100,-1,10159100,43958943,0,0,0,0,0,4096,397,100,90,2021-06-26.00:12:57
com-friendster,12482814,180584229,ac4trim,1,1026663.937000,12482814,-1,12482814,18044530,0,0,0,0,0,4096,300,10,100,2021-06-26.00:42:08
com-friendster,124836180,180618974,ac4trim,1,18866.077000,124836180,-1,124836180,180618974,0,0,0,0,0,4096,485,100,10,2021-06-26.00:53:33
com-friendster,24966024,361704297,ac4trim,1,519034.428000,24966024,-1,24966024,72345174,0,0,0,0,0,4096,317,20,100,2021-06-26.01:12:47
com-friendster,124836180,361218720,ac4trim,1,534375.924000,124836180,-1,124836180,361218720,0,0,0,0,0,4096,479,100,20,2021-06-26.01:31:46
com-friendster,37450900,541629301,ac4trim,1,541214.658000,37450900,-1,37450900,162475918,0,0,0,0,0,4096,425,30,100,2021-06-26.01:54:02
com-friendster,124836180,541807367,ac4trim,1,503786.584000,124836180,-1,124836180,541807367,0,0,0,0,0,4096,557,100,30,2021-06-26.02:18:22
com-friendster,49941815,722332037,ac4trim,1,442639.897000,49941815,-1,49941815,289006758,0,0,0,0,0,4096,542,40,100,2021-06-26.02:36:27
com-friendster,124836180,722413226,ac4trim,1,465215.700000,124836180,-1,124836180,722413226,0,0,0,0,0,4096,552,100,40,2021-06-26.02:55:52
com-friendster,62414324,903511250,ac4trim,1,22021.130000,62414324,-1,62414324,451978999,0,0,0,0,0,4096,559,50,100,2021-06-26.03:06:24
com-friendster,124836180,903038264,ac4trim,1,427198.202000,124836180,-1,124836180,903038264,0,0,0,0,0,4096,559,100,50,2021-06-26.03:28:20
com-friendster,74888358,1083367667,ac4trim,1,369802.119000,74888358,-1,74888358,650025432,0,0,0,0,0,4096,699,60,100,2021-06-26.03:44:24
com-friendster,124836180,1083627661,ac4trim,1,459466.066000,124836180,-1,124836180,1083627661,0,0,0,0,0,4096,695,100,60,2021-06-26.04:05:17
com-friendster,87388817,1264522632,ac4trim,1,447332.910000,87388817,-1,87388817,885102263,0,0,0,0,0,4096,543,70,100,2021-06-26.04:22:47
com-friendster,124836180,1264219434,ac4trim,1,441292.658000,124836180,-1,124836180,1264219434,0,0,0,0,0,4096,582,100,70,2021-06-26.04:43:09
com-friendster,99869023,1444547329,ac4trim,1,416473.993000,99869023,-1,99869023,1155673003,0,0,0,0,0,4096,548,80,100,2021-06-26.05:01:24
com-friendster,124836180,1444838484,ac4trim,1,360276.341000,124836180,-1,124836180,1444838484,0,0,0,0,0,4096,582,100,80,2021-06-26.05:21:09
com-friendster,112355017,1625492945,ac4trim,1,51482.496000,112355017,-1,112355017,1462919355,0,0,0,0,0,4096,547,90,100,2021-06-26.05:32:22
com-friendster,124836180,1625460969,ac4trim,1,363343.005000,124836180,-1,124836180,1625460969,0,0,0,0,0,4096,639,100,90,2021-06-26.05:52:51
twitter,4133045,143142820,ac4trim,1,1243328.842000,2341022,-1,2341022,2586516,0,0,0,0,0,4096,129,10,100,2021-06-26.06:17:34
twitter,41354195,143994715,ac4trim,1,3134.521000,24231744,-1,24231744,29139206,0,0,0,0,0,4096,178,100,10,2021-06-26.06:21:53
twitter,8267652,288681719,ac4trim,1,695721.965000,3036761,-1,3036761,6706753,0,0,0,0,0,4096,165,20,100,2021-06-26.06:37:38
twitter,41354195,288009274,ac4trim,1,2860.829000,15597346,-1,15597346,36238734,0,0,0,0,0,4096,185,100,20,2021-06-26.06:42:12
twitter,12407723,431819134,ac4trim,1,574223.986000,3328781,-1,3328781,12419022,0,0,0,0,0,4096,229,30,100,2021-06-26.06:55:44
twitter,41354195,432010881,ac4trim,1,476404.671000,11201642,-1,11201642,42336060,0,0,0,0,0,4096,215,100,30,2021-06-26.07:08:19
twitter,16541335,575831986,ac4trim,1,480159.750000,3461589,-1,3461589,19198861,0,0,0,0,0,4096,242,40,100,2021-06-26.07:20:23
twitter,41354195,576015365,ac4trim,1,381713.074000,8681038,-1,8681038,49004780,0,0,0,0,0,4096,260,100,40,2021-06-26.07:31:37
twitter,20676064,719693456,ac4trim,1,329649.691000,3553983,-1,3553983,28559007,0,0,0,0,0,4096,280,50,100,2021-06-26.07:41:15
twitter,41354195,720039681,ac4trim,1,326148.823000,7103503,-1,7103503,55948390,0,0,0,0,0,4096,266,100,50,2021-06-26.07:51:45
twitter,24816145,863524868,ac4trim,1,275715.528000,3601328,-1,3601328,37164639,0,0,0,0,0,4096,261,60,100,2021-06-26.08:00:29
twitter,41354195,864018488,ac4trim,1,307601.629000,6062051,-1,6062051,63325180,0,0,0,0,0,4096,257,100,60,2021-06-26.08:10:45
twitter,28950180,1007767631,ac4trim,1,243559.731000,3710900,-1,3710900,49691023,0,0,0,0,0,4096,326,70,100,2021-06-26.08:18:57
twitter,41354195,1008025894,ac4trim,1,241912.540000,5342155,-1,5342155,70797173,0,0,0,0,0,4096,264,100,70,2021-06-26.08:28:16
twitter,33088268,1151258047,ac4trim,1,222159.005000,3854045,-1,3854045,61762063,0,0,0,0,0,4096,294,80,100,2021-06-26.08:36:03
twitter,41354195,1152027003,ac4trim,1,218186.977000,4828363,-1,4828363,78417808,0,0,0,0,0,4096,282,100,80,2021-06-26.08:45:15
twitter,37220783,1295761379,ac4trim,1,182991.997000,3999288,-1,3999288,77386686,0,0,0,0,0,4096,287,90,100,2021-06-26.08:52:27
twitter,41354195,1296034594,ac4trim,1,184942.238000,4447076,-1,4447076,86088193,0,0,0,0,0,4096,296,100,90,2021-06-26.09:01:20
twitter_mpi,5257372,187986823,ac4trim,1,1636387.694000,3018185,-1,3018185,2141266,0,0,0,0,0,4096,3166,10,100,2021-06-26.09:34:19
twitter_mpi,52579683,196313965,ac4trim,1,3386.174000,30062041,-1,30062041,25271044,0,0,0,0,0,4096,19472,100,10,2021-06-26.09:39:09
twitter_mpi,10514231,393876014,ac4trim,1,754422.506000,4604997,-1,4604997,6248250,0,0,0,0,0,4096,9965,20,100,2021-06-26.09:56:16
twitter_mpi,52579683,392653939,ac4trim,1,4188.339000,23469426,-1,23469426,31995897,0,0,0,0,0,4096,7268,100,20,2021-06-26.10:01:43
twitter_mpi,15771397,595081968,ac4trim,1,2094.793000,5820768,-1,5820768,10277592,0,0,0,0,0,4096,3829,30,100,2021-06-26.10:06:25
twitter_mpi,52579683,588980170,ac4trim,1,635358.451000,19897580,-1,19897580,37896768,0,0,0,0,0,4096,7359,100,30,2021-06-26.10:22:23
twitter_mpi,21035434,771925514,ac4trim,1,439066.269000,6964664,-1,6964664,16384987,0,0,0,0,0,4096,4883,40,100,2021-06-26.10:34:24
twitter_mpi,52579683,785245349,ac4trim,1,429560.837000,17355904,-1,17355904,42754489,0,0,0,0,0,4096,7404,100,40,2021-06-26.10:47:04
twitter_mpi,26293880,978707934,ac4trim,1,441494.421000,7657392,-1,7657392,24127472,0,0,0,0,0,4096,7106,50,100,2021-06-26.10:59:14
twitter_mpi,52579683,981632600,ac4trim,1,543696.956000,15389274,-1,15389274,47428154,0,0,0,0,0,4096,8106,100,50,2021-06-26.11:14:08
twitter_mpi,31552718,1169713535,ac4trim,1,3145.982000,8306520,-1,8306520,29872885,0,0,0,0,0,4096,7502,60,100,2021-06-26.11:19:00
twitter_mpi,52579683,1177983250,ac4trim,1,443225.169000,13783521,-1,13783521,51635853,0,0,0,0,0,4096,9708,100,60,2021-06-26.11:32:31
twitter_mpi,36803868,1373420450,ac4trim,1,330282.534000,8716058,-1,8716058,38012173,0,0,0,0,0,4096,11047,70,100,2021-06-26.11:42:49
twitter_mpi,52579683,1374334534,ac4trim,1,343371.040000,12405504,-1,12405504,55027327,0,0,0,0,0,4096,11058,100,70,2021-06-26.11:54:50
twitter_mpi,42063519,1569586753,ac4trim,1,3397.844000,8953064,-1,8953064,44674047,0,0,0,0,0,4096,12555,80,100,2021-06-26.12:00:12
twitter_mpi,52579683,1570637837,ac4trim,1,291630.742000,11215876,-1,11215876,57229859,0,0,0,0,0,4096,12480,100,80,2021-06-26.12:11:35
twitter_mpi,47316648,1759470683,ac4trim,1,3264.124000,9162234,-1,9162234,53791677,0,0,0,0,0,4096,13770,90,100,2021-06-26.12:16:20
twitter_mpi,52579683,1766941547,ac4trim,1,266317.481000,10152472,-1,10152472,59052879,0,0,0,0,0,4096,13874,100,90,2021-06-26.12:27:27
com-friendster,12484900,180824353,fasttrim,16,2296.821000,12484900,-1,12484900,15393880,0,0,0,0,0,4096,213,10,100,2021-06-26.12:29:31
com-friendster,124836180,180607338,fasttrim,16,20245.101000,124836180,-1,124836180,153869973,0,0,0,0,0,4096,327,100,10,2021-06-26.12:32:26
com-friendster,24963532,361186772,fasttrim,16,5577.656000,24963532,-1,24963532,66086363,0,0,0,0,0,4096,307,20,100,2021-06-26.12:34:39
com-friendster,124836180,361207634,fasttrim,16,25870.964000,124836180,-1,124836180,330503310,0,0,0,0,0,4096,390,100,20,2021-06-26.12:38:15
com-friendster,37458210,541836374,fasttrim,16,9106.392000,37458210,-1,37458210,152588367,0,0,0,0,0,4096,395,30,100,2021-06-26.12:40:37
com-friendster,124836180,541812597,fasttrim,16,30570.210000,124836180,-1,124836180,508711767,0,0,0,0,0,4096,391,100,30,2021-06-26.12:44:52
com-friendster,49930836,722232768,fasttrim,16,13919.854000,49930836,-1,49930836,275023447,0,0,0,0,0,4096,363,40,100,2021-06-26.12:47:31
com-friendster,124836180,722450720,fasttrim,16,33963.260000,124836180,-1,124836180,687690405,0,0,0,0,0,4096,453,100,40,2021-06-26.12:52:13
com-friendster,62422981,902640643,fasttrim,16,18854.481000,62422981,-1,62422981,433013601,0,0,0,0,0,4096,388,50,100,2021-06-26.12:55:10
com-friendster,124836180,903001411,fasttrim,16,37064.628000,124836180,-1,124836180,866810458,0,0,0,0,0,4096,474,100,50,2021-06-26.13:00:31
com-friendster,74907439,1083523896,fasttrim,16,24474.355000,74907439,-1,74907439,627705604,0,0,0,0,0,4096,470,60,100,2021-06-26.13:03:39
com-friendster,124836180,1083654981,fasttrim,16,39991.942000,124836180,-1,124836180,1046285720,0,0,0,0,0,4096,460,100,60,2021-06-26.13:09:36
com-friendster,87378185,1264344963,fasttrim,16,30418.199000,87378185,-1,87378185,858093749,0,0,0,0,0,4096,488,70,100,2021-06-26.13:13:00
com-friendster,124836180,1264232595,fasttrim,16,44565.341000,124836180,-1,124836180,1225993757,0,0,0,0,0,4096,551,100,70,2021-06-26.13:19:32
com-friendster,99874765,1445395241,fasttrim,16,36214.337000,99874765,-1,99874765,1125041576,0,0,0,0,0,4096,499,80,100,2021-06-26.13:23:09
com-friendster,124836180,1444852782,fasttrim,16,48240.436000,124836180,-1,124836180,1405635686,0,0,0,0,0,4096,587,100,80,2021-06-26.13:30:12
com-friendster,112357871,1625432694,fasttrim,16,43810.136000,112357871,-1,112357871,1426779701,0,0,0,0,0,4096,554,90,100,2021-06-26.13:34:02
com-friendster,124836180,1625486959,fasttrim,16,47787.972000,124836180,-1,124836180,1585603116,0,0,0,0,0,4096,596,100,90,2021-06-26.13:41:53
twitter,4132690,144015847,fasttrim,16,272.455000,2331528,-1,2331528,153691,0,0,0,0,0,4096,102,10,100,2021-06-26.13:43:20
twitter,41354195,144017363,fasttrim,16,1427.413000,24214684,-1,24214684,1656882,0,0,0,0,0,4096,181,100,10,2021-06-26.13:45:08
twitter,8265031,287240681,fasttrim,16,423.660000,3065784,-1,3065784,408211,0,0,0,0,0,4096,175,20,100,2021-06-26.13:46:32
twitter,41354195,288003378,fasttrim,16,1646.244000,15595714,-1,15595714,2136092,0,0,0,0,0,4096,191,100,20,2021-06-26.13:48:30
twitter,12407752,431218030,fasttrim,16,629.108000,3342495,-1,3342495,691091,0,0,0,0,0,4096,192,30,100,2021-06-26.13:50:04
twitter,41354195,432003344,fasttrim,16,1686.268000,11207862,-1,11207862,2353418,0,0,0,0,0,4096,219,100,30,2021-06-26.13:52:12
twitter,16547793,575768372,fasttrim,16,763.160000,3441760,-1,3441760,986441,0,0,0,0,0,4096,210,40,100,2021-06-26.13:53:43
twitter,41354195,575988612,fasttrim,16,1812.258000,8674309,-1,8674309,2470634,0,0,0,0,0,4096,257,100,40,2021-06-26.13:56:02
twitter,20672656,719424929,fasttrim,16,966.740000,3533036,-1,3533036,1276899,0,0,0,0,0,4096,264,50,100,2021-06-26.13:57:37
twitter,41354195,720040282,fasttrim,16,1855.415000,7098618,-1,7098618,2559249,0,0,0,0,0,4096,267,100,50,2021-06-26.14:00:01
twitter,24809414,865322604,fasttrim,16,1299.850000,3601628,-1,3601628,1526291,0,0,0,0,0,4096,273,60,100,2021-06-26.14:02:00
twitter,41354195,864032396,fasttrim,16,1894.940000,6061795,-1,6061795,2584570,0,0,0,0,0,4096,280,100,60,2021-06-26.14:04:32
twitter,28948489,1008302385,fasttrim,16,1434.289000,3714682,-1,3714682,1817409,0,0,0,0,0,4096,291,70,100,2021-06-26.14:06:31
twitter,41354195,1008024436,fasttrim,16,1898.768000,5344534,-1,5344534,2622807,0,0,0,0,0,4096,279,100,70,2021-06-26.14:09:10
twitter,33080316,1151562528,fasttrim,16,1660.911000,3889798,-1,3889798,2076952,0,0,0,0,0,4096,310,80,100,2021-06-26.14:11:15
twitter,41354195,1152000106,fasttrim,16,1955.132000,4826208,-1,4826208,2680411,0,0,0,0,0,4096,283,100,80,2021-06-26.14:14:04
twitter,37217367,1296309253,fasttrim,16,1834.547000,4004859,-1,4004859,2353881,0,0,0,0,0,4096,283,90,100,2021-06-26.14:16:13
twitter,41354195,1296022841,fasttrim,16,2007.656000,4447634,-1,4447634,2647716,0,0,0,0,0,4096,291,100,90,2021-06-26.14:19:14
twitter_mpi,5258714,190718659,fasttrim,16,217.927000,3026643,-1,3026643,161885,0,0,0,0,0,4096,43,10,100,2021-06-26.14:21:06
twitter_mpi,52579683,196325600,fasttrim,16,1043.956000,30052310,-1,30052310,1807419,0,0,0,0,0,4096,1430,100,10,2021-06-26.14:23:34
twitter_mpi,10518524,397798225,fasttrim,16,435.597000,4509058,-1,4509058,450204,0,0,0,0,0,4096,130,20,100,2021-06-26.14:25:26
twitter_mpi,52579683,392612975,fasttrim,16,1206.399000,23493928,-1,23493928,2119282,0,0,0,0,0,4096,395,100,20,2021-06-26.14:28:00
twitter_mpi,15772917,590287378,fasttrim,16,618.665000,5826782,-1,5826782,803842,0,0,0,0,0,4096,738,30,100,2021-06-26.14:30:07
twitter_mpi,52579683,588963974,fasttrim,16,1353.139000,19923465,-1,19923465,2289780,0,0,0,0,0,4096,593,100,30,2021-06-26.14:32:53
twitter_mpi,21033055,784524889,fasttrim,16,899.097000,6842597,-1,6842597,1111277,0,0,0,0,0,4096,24,40,100,2021-06-26.14:35:10
twitter_mpi,52579683,785309262,fasttrim,16,1404.634000,17383587,-1,17383587,2421508,0,0,0,0,0,4096,766,100,40,2021-06-26.14:38:26
twitter_mpi,26290437,961596428,fasttrim,16,831.442000,7810271,-1,7810271,1241182,0,0,0,0,0,4096,12,50,100,2021-06-26.14:40:49
twitter_mpi,52579683,981647626,fasttrim,16,1498.556000,15409050,-1,15409050,2490519,0,0,0,0,0,4096,963,100,50,2021-06-26.14:44:01
twitter_mpi,31545559,1172617540,fasttrim,16,1224.145000,8211335,-1,8211335,1859401,0,0,0,0,0,4096,1168,60,100,2021-06-26.14:46:25
twitter_mpi,52579683,1177941939,fasttrim,16,1568.271000,13766474,-1,13766474,2668786,0,0,0,0,0,4096,1131,100,60,2021-06-26.14:49:59
twitter_mpi,36812286,1375319002,fasttrim,16,1400.109000,8684684,-1,8684684,2143642,0,0,0,0,0,4096,461,70,100,2021-06-26.14:52:25
twitter_mpi,52579683,1374264282,fasttrim,16,1682.467000,12404151,-1,12404151,2786143,0,0,0,0,0,4096,1293,100,70,2021-06-26.14:56:31
twitter_mpi,42068813,1584017993,fasttrim,16,1627.288000,8863656,-1,8863656,2385576,0,0,0,0,0,4096,31,80,100,2021-06-26.14:58:59
twitter_mpi,52579683,1570627057,fasttrim,16,1752.474000,11203094,-1,11203094,2939071,0,0,0,0,0,4096,396,100,80,2021-06-26.15:02:56
twitter_mpi,47320914,1765277817,fasttrim,16,1827.811000,9112740,-1,9112740,2903387,0,0,0,0,0,4096,437,90,100,2021-06-26.15:05:30
twitter_mpi,52579683,1766968855,fasttrim,16,1860.259000,10155745,-1,10155745,3049020,0,0,0,0,0,4096,399,100,90,2021-06-26.15:09:43
com-friendster,12482248,180559860,ac4trim,16,1461.359000,12482248,-1,12482248,13912483,0,0,0,0,0,4096,308,10,100,2021-06-26.15:11:46
com-friendster,124836180,180605729,ac4trim,16,27284.420000,124836180,-1,124836180,139926788,0,0,0,0,0,4096,504,100,10,2021-06-26.15:14:51
com-friendster,24970509,361243630,ac4trim,16,3273.006000,24970509,-1,24970509,61543310,0,0,0,0,0,4096,354,20,100,2021-06-26.15:16:59
com-friendster,124836180,361208615,ac4trim,16,19573.831000,124836180,-1,124836180,308193665,0,0,0,0,0,4096,478,100,20,2021-06-26.15:20:31
com-friendster,37447893,542182582,ac4trim,16,9564.151000,37447893,-1,37447893,143537413,0,0,0,0,0,4096,466,30,100,2021-06-26.15:22:43
com-friendster,124836180,541829974,ac4trim,16,22606.137000,124836180,-1,124836180,478406316,0,0,0,0,0,4096,537,100,30,2021-06-26.15:26:44
com-friendster,49935082,722183761,ac4trim,16,27531.505000,49935082,-1,49935082,260420944,0,0,0,0,0,4096,452,40,100,2021-06-26.15:29:40
com-friendster,124836180,722434401,ac4trim,16,26919.600000,124836180,-1,124836180,650651589,0,0,0,0,0,4096,676,100,40,2021-06-26.15:34:16
com-friendster,62414837,903119209,ac4trim,16,18564.376000,62414837,-1,62414837,412128068,0,0,0,0,0,4096,462,50,100,2021-06-26.15:37:14
com-friendster,124836180,903034602,ac4trim,16,33778.728000,124836180,-1,124836180,823596071,0,0,0,0,0,4096,595,100,50,2021-06-26.15:42:30
com-friendster,74910599,1083348734,ac4trim,16,17136.823000,74910599,-1,74910599,598243875,0,0,0,0,0,4096,499,60,100,2021-06-26.15:45:02
com-friendster,124836180,1083638385,ac4trim,16,27717.171000,124836180,-1,124836180,998298250,0,0,0,0,0,4096,599,100,60,2021-06-26.15:50:51
com-friendster,87379911,1264308901,ac4trim,16,22143.489000,87379911,-1,87379911,820800971,0,0,0,0,0,4096,605,70,100,2021-06-26.15:53:32
com-friendster,124836180,1264262444,ac4trim,16,39253.971000,124836180,-1,124836180,1172389091,0,0,0,0,0,4096,557,100,70,2021-06-26.16:00:01
com-friendster,99873190,1444844415,ac4trim,16,36727.419000,99873190,-1,99873190,1076105092,0,0,0,0,0,4096,597,80,100,2021-06-26.16:03:01
com-friendster,124836180,1444856239,ac4trim,16,58337.005000,124836180,-1,124836180,1345596170,0,0,0,0,0,4096,582,100,80,2021-06-26.16:10:27
com-friendster,112351854,1625754977,ac4trim,16,57603.900000,112351854,-1,112351854,1368545779,0,0,0,0,0,4096,567,90,100,2021-06-26.16:14:28
com-friendster,124836180,1625450730,ac4trim,16,58755.658000,124836180,-1,124836180,1520347286,0,0,0,0,0,4096,636,100,90,2021-06-26.16:22:28
twitter,4133477,143843070,ac4trim,16,238.359000,2322760,-1,2322760,170497,0,0,0,0,0,4096,130,10,100,2021-06-26.16:23:48
twitter,41354195,144001016,ac4trim,16,494.794000,24236805,-1,24236805,1953246,0,0,0,0,0,4096,195,100,10,2021-06-26.16:25:33
twitter,8271595,288165581,ac4trim,16,2953.222000,3051413,-1,3051413,498226,0,0,0,0,0,4096,232,20,100,2021-06-26.16:27:08
twitter,41354195,288013242,ac4trim,16,498.260000,15596541,-1,15596541,2479462,0,0,0,0,0,4096,198,100,20,2021-06-26.16:29:05
twitter,12408286,431834263,ac4trim,16,1256.912000,3314376,-1,3314376,818774,0,0,0,0,0,4096,228,30,100,2021-06-26.16:30:41
twitter,41354195,432006574,ac4trim,16,496.224000,11203663,-1,11203663,2956798,0,0,0,0,0,4096,235,100,30,2021-06-26.16:32:46
twitter,16543610,576250958,ac4trim,16,4269.227000,3449584,-1,3449584,1257744,0,0,0,0,0,4096,224,40,100,2021-06-26.16:34:33
twitter,41354195,576025247,ac4trim,16,517.834000,8675488,-1,8675488,3424232,0,0,0,0,0,4096,263,100,40,2021-06-26.16:36:53
twitter,20678717,721597920,ac4trim,16,3785.418000,3510532,-1,3510532,1906401,0,0,0,0,0,4096,280,50,100,2021-06-26.16:38:30
twitter,41354195,720014380,ac4trim,16,4406.728000,7100814,-1,7100814,3639912,0,0,0,0,0,4096,290,100,50,2021-06-26.16:40:56
twitter,24810241,863139499,ac4trim,16,463.578000,3618261,-1,3618261,2721732,0,0,0,0,0,4096,311,60,100,2021-06-26.16:42:49
twitter,41354195,864003865,ac4trim,16,576.823000,6060885,-1,6060885,4528917,0,0,0,0,0,4096,285,100,60,2021-06-26.16:45:26
twitter,28944443,1008405235,ac4trim,16,3406.701000,3714391,-1,3714391,3329562,0,0,0,0,0,4096,321,70,100,2021-06-26.16:47:29
twitter,41354195,1008019778,ac4trim,16,615.966000,5344181,-1,5344181,5031493,0,0,0,0,0,4096,294,100,70,2021-06-26.16:50:14
twitter,33079958,1151307102,ac4trim,16,4772.727000,3854021,-1,3854021,4148518,0,0,0,0,0,4096,303,80,100,2021-06-26.16:52:20
twitter,41354195,1152014847,ac4trim,16,1154.596000,4828808,-1,4828808,5358902,0,0,0,0,0,4096,290,100,80,2021-06-26.16:55:17
twitter,37220112,1295718848,ac4trim,16,3882.215000,3997768,-1,3997768,5219397,0,0,0,0,0,4096,289,90,100,2021-06-26.16:57:26
twitter,41354195,1296019527,ac4trim,16,6816.043000,4447657,-1,4447657,5860165,0,0,0,0,0,4096,291,100,90,2021-06-26.17:00:30
