model,N,M,alg,workers,mstime,delete,trimrepeat,trimdelete,traveledge,sccs,maxscc,size1,size2,size3,parstep,push,vs,es,date
cambridge.6,3354295,9483191,fasttrim,12,51.002000,8412,-1,8412,299469,0,0,0,0,0,4096,7,100,100,2021-06-09.16:54:37
dbpedia,3966925,13820853,fasttrim,12,127.612000,1437127,-1,1437127,589168,0,0,0,0,0,4096,901,100,100,2021-06-09.16:54:37
er-1m-8m,1000000,8000000,fasttrim,12,28.468000,345,-1,345,90117,0,0,0,0,0,4096,1,100,100,2021-06-09.16:54:38
leader_filters.7,26302351,91692858,fasttrim,12,286.986000,26302351,-1,26302351,8141748,0,0,0,0,0,4096,93,100,100,2021-06-09.16:54:43
livej,4847571,68993773,fasttrim,12,154.941000,576074,-1,576074,376967,0,0,0,0,0,4096,8,100,100,2021-06-09.16:54:46
patent,6009555,16518948,fasttrim,12,44.055000,6009552,-1,6009552,1445543,0,0,0,0,0,4096,54,100,100,2021-06-09.16:54:47
pokec,1632804,30622564,fasttrim,12,34.344000,212042,-1,212042,130945,0,0,0,0,0,4096,7,100,100,2021-06-09.16:54:48
rmat-1m-8m,999760,7810950,fasttrim,12,91.909000,999760,-1,999760,7418186,0,0,0,0,0,4096,378,100,100,2021-06-09.16:54:48
ssca2,1048577,157877986,fasttrim,12,91.811000,11,-1,11,172032,0,0,0,0,0,4096,1,100,100,2021-06-09.16:54:53
wiki-links,5710993,130160392,fasttrim,12,167.445000,7415,-1,7415,512000,0,0,0,0,0,4096,549,100,100,2021-06-09.16:54:59
wikitalk,2394385,5021410,fasttrim,12,9.362000,2262385,-1,2262385,15613,0,0,0,0,0,4096,7,100,100,2021-06-09.16:54:59
wiki_talk_en,2987536,24981163,fasttrim,12,16.779000,2293679,-1,2293679,63986,0,0,0,0,0,4096,2,100,100,2021-06-09.16:55:01
ba-1m-8m,1000000,7999964,trim,12,47.025000,1000000,112,1000000,2755875,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:55:01
baidu,2141301,17794839,trim,12,48.992000,597244,9,597244,1322562,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:55:02
bakery.6,11845035,40400559,trim,12,1411.212000,2636196,47,2636196,41013257,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:55:05
cambridge.6,3354295,9483191,trim,12,397.794000,8412,65,8412,18991103,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:55:06
dbpedia,3966925,13820853,trim,12,765.783000,1437127,114,1437127,26379661,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:55:08
er-1m-8m,1000000,8000000,trim,12,5.604000,345,2,345,196585,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:55:08
leader_filters.7,26302351,91692858,trim,12,2007.210000,26302351,73,26302351,42969633,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:55:15
livej,4847571,68993773,trim,12,165.966000,576074,8,576074,2947870,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:55:18
patent,6009555,16518948,trim,12,40.577000,6009552,5,6009552,1544796,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:55:19
pokec,1632804,30622564,trim,12,32.829000,212042,5,212042,658970,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:55:20
rmat-1m-8m,999760,7810950,trim,12,2604.020000,999760,6828,999760,89208476,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:55:23
ssca2,1048577,157877986,trim,12,60.176000,11,2,11,323582,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:55:28
wiki-links,5710993,130160392,trim,12,129.695000,7415,4,7415,2043448,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:55:33
wikitalk,2394385,5021410,trim,12,8.241000,2262385,5,2262385,73557,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:55:34
wiki_talk_en,2987536,24981163,trim,12,17.509000,2293679,5,2293679,337354,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:55:35
ba-1m-8m,1000000,7999964,ac4trim,12,75.957000,1000000,-1,1000000,3003708,0,0,0,0,0,4096,65,100,100,2021-06-09.16:55:36
baidu,2141301,17794839,ac4trim,12,27.115000,597244,-1,597244,615327,0,0,0,0,0,4096,374,100,100,2021-06-09.16:55:37
bakery.6,11845035,40400559,ac4trim,12,53.836000,2636196,-1,2636196,901042,0,0,0,0,0,4096,21,100,100,2021-06-09.16:55:39
cambridge.6,3354295,9483191,ac4trim,12,6.632000,8412,-1,8412,2726,0,0,0,0,0,4096,17,100,100,2021-06-09.16:55:39
dbpedia,3966925,13820853,ac4trim,12,51.545000,1437127,-1,1437127,2444140,0,0,0,0,0,4096,19533,100,100,2021-06-09.16:55:40
er-1m-8m,1000000,8000000,ac4trim,12,3.685000,345,-1,345,303,0,0,0,0,0,4096,1,100,100,2021-06-09.16:55:40
leader_filters.7,26302351,91692858,ac4trim,12,244.509000,26302351,-1,26302351,8413465,0,0,0,0,0,4096,16,100,100,2021-06-09.16:55:45
livej,4847571,68993773,ac4trim,12,54.876000,576074,-1,576074,196750,0,0,0,0,0,4096,274,100,100,2021-06-09.16:55:48
patent,6009555,16518948,ac4trim,12,174.282000,6009552,-1,6009552,3414646,0,0,0,0,0,4096,81,100,100,2021-06-09.16:55:49
pokec,1632804,30622564,ac4trim,12,14.045000,212042,-1,212042,90531,0,0,0,0,0,4096,34,100,100,2021-06-09.16:55:50
rmat-1m-8m,999760,7810950,ac4trim,12,83.701000,999760,-1,999760,7101925,0,0,0,0,0,4096,327,100,100,2021-06-09.16:55:51
ssca2,1048577,157877986,ac4trim,12,96.164000,11,-1,11,9,0,0,0,0,0,4096,1,100,100,2021-06-09.16:55:56
wiki-links,5710993,130160392,ac4trim,12,64.721000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-09.16:56:01
wikitalk,2394385,5021410,ac4trim,12,19.028000,2262385,-1,2262385,315384,0,0,0,0,0,4096,33,100,100,2021-06-09.16:56:01
wiki_talk_en,2987536,24981163,ac4trim,12,34.765000,2293679,-1,2293679,445660,0,0,0,0,0,4096,84,100,100,2021-06-09.16:56:03
ba-1m-8m,1000000,7999964,fasttrim,14,196.731000,1000000,-1,1000000,6118837,0,0,0,0,0,4096,28,100,100,2021-06-09.16:56:04
baidu,2141301,17794839,fasttrim,14,77.437000,597244,-1,597244,213418,0,0,0,0,0,4096,109,100,100,2021-06-09.16:56:04
bakery.6,11845035,40400559,fasttrim,14,167.971000,2636196,-1,2636196,1488123,0,0,0,0,0,4096,50,100,100,2021-06-09.16:56:07
cambridge.6,3354295,9483191,fasttrim,14,53.067000,8412,-1,8412,295548,0,0,0,0,0,4096,7,100,100,2021-06-09.16:56:07
dbpedia,3966925,13820853,fasttrim,14,150.864000,1437127,-1,1437127,572894,0,0,0,0,0,4096,932,100,100,2021-06-09.16:56:08
er-1m-8m,1000000,8000000,fasttrim,14,29.486000,345,-1,345,81918,0,0,0,0,0,4096,1,100,100,2021-06-09.16:56:08
leader_filters.7,26302351,91692858,fasttrim,14,281.956000,26302351,-1,26302351,7688861,0,0,0,0,0,4096,110,100,100,2021-06-09.16:56:13
livej,4847571,68993773,fasttrim,14,157.561000,576074,-1,576074,351384,0,0,0,0,0,4096,8,100,100,2021-06-09.16:56:16
patent,6009555,16518948,fasttrim,14,38.777000,6009552,-1,6009552,1224997,0,0,0,0,0,4096,56,100,100,2021-06-09.16:56:17
pokec,1632804,30622564,fasttrim,14,35.223000,212042,-1,212042,121510,0,0,0,0,0,4096,7,100,100,2021-06-09.16:56:18
rmat-1m-8m,999760,7810950,fasttrim,14,95.074000,999760,-1,999760,7416410,0,0,0,0,0,4096,459,100,100,2021-06-09.16:56:19
ssca2,1048577,157877986,fasttrim,14,31.664000,11,-1,11,86014,0,0,0,0,0,4096,1,100,100,2021-06-09.16:56:24
wiki-links,5710993,130160392,fasttrim,14,165.080000,7415,-1,7415,512000,0,0,0,0,0,4096,549,100,100,2021-06-09.16:56:29
wikitalk,2394385,5021410,fasttrim,14,8.996000,2262385,-1,2262385,14766,0,0,0,0,0,4096,8,100,100,2021-06-09.16:56:30
wiki_talk_en,2987536,24981163,fasttrim,14,16.676000,2293679,-1,2293679,55090,0,0,0,0,0,4096,3,100,100,2021-06-09.16:56:31
ba-1m-8m,1000000,7999964,trim,14,44.841000,1000000,109,1000000,2681669,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:56:32
baidu,2141301,17794839,trim,14,46.998000,597244,9,597244,1100503,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:56:32
bakery.6,11845035,40400559,trim,14,1314.850000,2636196,47,2636196,38488965,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:56:36
cambridge.6,3354295,9483191,trim,14,386.842000,8412,65,8412,17765349,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:56:36
dbpedia,3966925,13820853,trim,14,731.844000,1437127,114,1437127,22486728,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:56:38
er-1m-8m,1000000,8000000,trim,14,5.604000,345,2,345,160304,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:56:38
leader_filters.7,26302351,91692858,trim,14,1963.813000,26302351,73,26302351,36280959,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:56:45
livej,4847571,68993773,trim,14,156.466000,576074,8,576074,2716581,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:56:48
patent,6009555,16518948,trim,14,35.974000,6009552,6,6009552,1286971,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:56:49
pokec,1632804,30622564,trim,14,36.620000,212042,5,212042,576944,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:56:50
rmat-1m-8m,999760,7810950,trim,14,1871.573000,999760,6828,999760,78829733,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:56:52
ssca2,1048577,157877986,trim,14,96.661000,11,2,11,200700,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:56:57
wiki-links,5710993,130160392,trim,14,91.186000,7415,4,7415,1765366,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:57:02
wikitalk,2394385,5021410,trim,14,7.084000,2262385,5,2262385,69439,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:57:02
wiki_talk_en,2987536,24981163,trim,14,19.787000,2293679,5,2293679,281611,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:57:04
ba-1m-8m,1000000,7999964,ac4trim,14,74.609000,1000000,-1,1000000,3164932,0,0,0,0,0,4096,65,100,100,2021-06-09.16:57:05
baidu,2141301,17794839,ac4trim,14,25.487000,597244,-1,597244,615709,0,0,0,0,0,4096,380,100,100,2021-06-09.16:57:05
bakery.6,11845035,40400559,ac4trim,14,55.821000,2636196,-1,2636196,766049,0,0,0,0,0,4096,21,100,100,2021-06-09.16:57:07
cambridge.6,3354295,9483191,ac4trim,14,6.634000,8412,-1,8412,2469,0,0,0,0,0,4096,17,100,100,2021-06-09.16:57:08
dbpedia,3966925,13820853,ac4trim,14,51.925000,1437127,-1,1437127,2444260,0,0,0,0,0,4096,20091,100,100,2021-06-09.16:57:09
er-1m-8m,1000000,8000000,ac4trim,14,3.763000,345,-1,345,297,0,0,0,0,0,4096,1,100,100,2021-06-09.16:57:09
leader_filters.7,26302351,91692858,ac4trim,14,266.727000,26302351,-1,26302351,7116251,0,0,0,0,0,4096,16,100,100,2021-06-09.16:57:14
livej,4847571,68993773,ac4trim,14,34.371000,576074,-1,576074,182892,0,0,0,0,0,4096,274,100,100,2021-06-09.16:57:16
patent,6009555,16518948,ac4trim,14,177.519000,6009552,-1,6009552,3387427,0,0,0,0,0,4096,135,100,100,2021-06-09.16:57:17
pokec,1632804,30622564,ac4trim,14,12.876000,212042,-1,212042,80120,0,0,0,0,0,4096,34,100,100,2021-06-09.16:57:19
rmat-1m-8m,999760,7810950,ac4trim,14,84.706000,999760,-1,999760,7086935,0,0,0,0,0,4096,275,100,100,2021-06-09.16:57:19
ssca2,1048577,157877986,ac4trim,14,89.885000,11,-1,11,8,0,0,0,0,0,4096,1,100,100,2021-06-09.16:57:24
wiki-links,5710993,130160392,ac4trim,14,72.764000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-09.16:57:29
wikitalk,2394385,5021410,ac4trim,14,20.089000,2262385,-1,2262385,267477,0,0,0,0,0,4096,33,100,100,2021-06-09.16:57:29
wiki_talk_en,2987536,24981163,ac4trim,14,35.177000,2293679,-1,2293679,390011,0,0,0,0,0,4096,84,100,100,2021-06-09.16:57:31
ba-1m-8m,1000000,7999964,fasttrim,16,230.952000,1000000,-1,1000000,6037412,0,0,0,0,0,4096,25,100,100,2021-06-09.16:57:32
baidu,2141301,17794839,fasttrim,16,77.003000,597244,-1,597244,182698,0,0,0,0,0,4096,108,100,100,2021-06-09.16:57:32
bakery.6,11845035,40400559,fasttrim,16,160.979000,2636196,-1,2636196,1424138,0,0,0,0,0,4096,51,100,100,2021-06-09.16:57:34
cambridge.6,3354295,9483191,fasttrim,16,51.779000,8412,-1,8412,274757,0,0,0,0,0,4096,6,100,100,2021-06-09.16:57:35
dbpedia,3966925,13820853,fasttrim,16,149.786000,1437127,-1,1437127,494181,0,0,0,0,0,4096,868,100,100,2021-06-09.16:57:36
er-1m-8m,1000000,8000000,fasttrim,16,29.332000,345,-1,345,81922,0,0,0,0,0,4096,1,100,100,2021-06-09.16:57:36
leader_filters.7,26302351,91692858,fasttrim,16,278.830000,26302351,-1,26302351,6807509,0,0,0,0,0,4096,122,100,100,2021-06-09.16:57:41
livej,4847571,68993773,fasttrim,16,143.068000,576074,-1,576074,341059,0,0,0,0,0,4096,8,100,100,2021-06-09.16:57:44
patent,6009555,16518948,fasttrim,16,34.372000,6009552,-1,6009552,1090096,0,0,0,0,0,4096,55,100,100,2021-06-09.16:57:45
pokec,1632804,30622564,fasttrim,16,35.647000,212042,-1,212042,107153,0,0,0,0,0,4096,7,100,100,2021-06-09.16:57:46
rmat-1m-8m,999760,7810950,fasttrim,16,92.987000,999760,-1,999760,7410952,0,0,0,0,0,4096,411,100,100,2021-06-09.16:57:46
ssca2,1048577,157877986,fasttrim,16,31.855000,11,-1,11,73728,0,0,0,0,0,4096,1,100,100,2021-06-09.16:57:51
wiki-links,5710993,130160392,fasttrim,16,172.092000,7415,-1,7415,376832,0,0,0,0,0,4096,538,100,100,2021-06-09.16:57:56
wikitalk,2394385,5021410,fasttrim,16,8.399000,2262385,-1,2262385,14026,0,0,0,0,0,4096,6,100,100,2021-06-09.16:57:57
wiki_talk_en,2987536,24981163,fasttrim,16,17.011000,2293679,-1,2293679,50231,0,0,0,0,0,4096,7,100,100,2021-06-09.16:57:58
ba-1m-8m,1000000,7999964,trim,16,35.198000,1000000,108,1000000,2554104,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:57:59
baidu,2141301,17794839,trim,16,42.138000,597244,9,597244,1090454,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:57:59
bakery.6,11845035,40400559,trim,16,1218.909000,2636196,47,2636196,35985422,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:58:02
cambridge.6,3354295,9483191,trim,16,364.342000,8412,65,8412,16755539,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:58:03
dbpedia,3966925,13820853,trim,16,717.620000,1437127,114,1437127,21075048,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:58:05
er-1m-8m,1000000,8000000,trim,16,5.444000,345,2,345,147442,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:58:05
leader_filters.7,26302351,91692858,trim,16,1846.191000,26302351,73,26302351,32751855,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:58:11
livej,4847571,68993773,trim,16,163.960000,576074,8,576074,2586113,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:58:14
patent,6009555,16518948,trim,16,35.843000,6009552,8,6009552,1150567,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:58:15
pokec,1632804,30622564,trim,16,31.530000,212042,5,212042,563378,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:58:16
rmat-1m-8m,999760,7810950,trim,16,1952.019000,999760,6823,999760,76777753,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:58:19
ssca2,1048577,157877986,trim,16,85.833000,11,2,11,180224,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:58:23
wiki-links,5710993,130160392,trim,16,84.258000,7415,4,7415,1658570,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:58:29
wikitalk,2394385,5021410,trim,16,6.787000,2262385,5,2262385,60196,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:58:29
wiki_talk_en,2987536,24981163,trim,16,17.661000,2293679,5,2293679,270861,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:58:31
ba-1m-8m,1000000,7999964,ac4trim,16,71.620000,1000000,-1,1000000,2861292,0,0,0,0,0,4096,65,100,100,2021-06-09.16:58:31
baidu,2141301,17794839,ac4trim,16,26.595000,597244,-1,597244,616227,0,0,0,0,0,4096,487,100,100,2021-06-09.16:58:32
bakery.6,11845035,40400559,ac4trim,16,53.037000,2636196,-1,2636196,643644,0,0,0,0,0,4096,21,100,100,2021-06-09.16:58:34
cambridge.6,3354295,9483191,ac4trim,16,6.514000,8412,-1,8412,2248,0,0,0,0,0,4096,17,100,100,2021-06-09.16:58:34
dbpedia,3966925,13820853,ac4trim,16,51.961000,1437127,-1,1437127,2445316,0,0,0,0,0,4096,21262,100,100,2021-06-09.16:58:35
er-1m-8m,1000000,8000000,ac4trim,16,3.731000,345,-1,345,213,0,0,0,0,0,4096,1,100,100,2021-06-09.16:58:35
leader_filters.7,26302351,91692858,ac4trim,16,232.867000,26302351,-1,26302351,6360617,0,0,0,0,0,4096,16,100,100,2021-06-09.16:58:40
livej,4847571,68993773,ac4trim,16,33.541000,576074,-1,576074,153173,0,0,0,0,0,4096,274,100,100,2021-06-09.16:58:43
patent,6009555,16518948,ac4trim,16,148.870000,6009552,-1,6009552,2709112,0,0,0,0,0,4096,99,100,100,2021-06-09.16:58:44
pokec,1632804,30622564,ac4trim,16,12.334000,212042,-1,212042,71299,0,0,0,0,0,4096,34,100,100,2021-06-09.16:58:45
rmat-1m-8m,999760,7810950,ac4trim,16,83.911000,999760,-1,999760,7079078,0,0,0,0,0,4096,317,100,100,2021-06-09.16:58:45
ssca2,1048577,157877986,ac4trim,16,95.722000,11,-1,11,10,0,0,0,0,0,4096,1,100,100,2021-06-09.16:58:50
wiki-links,5710993,130160392,ac4trim,16,80.601000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-09.16:58:55
wikitalk,2394385,5021410,ac4trim,16,20.250000,2262385,-1,2262385,235775,0,0,0,0,0,4096,33,100,100,2021-06-09.16:58:55
wiki_talk_en,2987536,24981163,ac4trim,16,33.391000,2293679,-1,2293679,337130,0,0,0,0,0,4096,84,100,100,2021-06-09.16:58:57
ba-1m-8m,1000000,7999964,fasttrim,32,206.964000,1000000,-1,1000000,5771741,0,0,0,0,0,4096,28,100,100,2021-06-09.16:58:57
baidu,2141301,17794839,fasttrim,32,90.759000,597244,-1,597244,87518,0,0,0,0,0,4096,107,100,100,2021-06-09.16:58:58
bakery.6,11845035,40400559,fasttrim,32,159.966000,2636196,-1,2636196,780756,0,0,0,0,0,4096,58,100,100,2021-06-09.16:59:00
cambridge.6,3354295,9483191,fasttrim,32,47.576000,8412,-1,8412,176230,0,0,0,0,0,4096,5,100,100,2021-06-09.16:59:01
dbpedia,3966925,13820853,fasttrim,32,164.618000,1437127,-1,1437127,240635,0,0,0,0,0,4096,539,100,100,2021-06-09.16:59:02
er-1m-8m,1000000,8000000,fasttrim,32,30.307000,345,-1,345,49160,0,0,0,0,0,4096,1,100,100,2021-06-09.16:59:02
leader_filters.7,26302351,91692858,fasttrim,32,332.320000,26302351,-1,26302351,3485710,0,0,0,0,0,4096,111,100,100,2021-06-09.16:59:07
livej,4847571,68993773,fasttrim,32,150.418000,576074,-1,576074,191666,0,0,0,0,0,4096,8,100,100,2021-06-09.16:59:10
patent,6009555,16518948,fasttrim,32,40.497000,6009552,-1,6009552,567014,0,0,0,0,0,4096,52,100,100,2021-06-09.16:59:11
pokec,1632804,30622564,fasttrim,32,35.679000,212042,-1,212042,66342,0,0,0,0,0,4096,7,100,100,2021-06-09.16:59:12
rmat-1m-8m,999760,7810950,fasttrim,32,95.026000,999760,-1,999760,7396422,0,0,0,0,0,4096,443,100,100,2021-06-09.16:59:13
ssca2,1048577,157877986,fasttrim,32,95.517000,11,-1,11,65536,0,0,0,0,0,4096,1,100,100,2021-06-09.16:59:17
wiki-links,5710993,130160392,fasttrim,32,195.905000,7415,-1,7415,217088,0,0,0,0,0,4096,547,100,100,2021-06-09.16:59:23
wikitalk,2394385,5021410,fasttrim,32,8.842000,2262385,-1,2262385,13392,0,0,0,0,0,4096,7,100,100,2021-06-09.16:59:23
wiki_talk_en,2987536,24981163,fasttrim,32,17.008000,2293679,-1,2293679,33258,0,0,0,0,0,4096,7,100,100,2021-06-09.16:59:25
ba-1m-8m,1000000,7999964,trim,32,40.628000,1000000,103,1000000,2228971,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:59:25
baidu,2141301,17794839,trim,32,46.759000,597244,9,597244,602857,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:59:26
bakery.6,11845035,40400559,trim,32,1337.574000,2636196,47,2636196,18075079,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:59:29
cambridge.6,3354295,9483191,trim,32,355.245000,8412,65,8412,8654310,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:59:30
dbpedia,3966925,13820853,trim,32,750.408000,1437127,114,1437127,11450627,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:59:32
er-1m-8m,1000000,8000000,trim,32,5.500000,345,2,345,78399,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:59:32
leader_filters.7,26302351,91692858,trim,32,1916.214000,26302351,73,26302351,17122414,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:59:38
livej,4847571,68993773,trim,32,177.582000,576074,8,576074,1291224,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:59:41
patent,6009555,16518948,trim,32,54.076000,6009552,11,6009552,688866,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:59:42
pokec,1632804,30622564,trim,32,33.617000,212042,5,212042,284916,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:59:43
rmat-1m-8m,999760,7810950,trim,32,2526.523000,999760,6813,999760,47236346,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:59:46
ssca2,1048577,157877986,trim,32,67.088000,11,2,11,110593,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:59:51
wiki-links,5710993,130160392,trim,32,103.785000,7415,4,7415,884563,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:59:56
wikitalk,2394385,5021410,trim,32,7.693000,2262385,5,2262385,34367,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:59:57
wiki_talk_en,2987536,24981163,trim,32,22.193000,2293679,5,2293679,149842,0,0,0,0,0,4096,-1,100,100,2021-06-09.16:59:58
ba-1m-8m,1000000,7999964,ac4trim,32,74.369000,1000000,-1,1000000,2259420,0,0,0,0,0,4096,62,100,100,2021-06-09.16:59:59
baidu,2141301,17794839,ac4trim,32,31.124000,597244,-1,597244,616523,0,0,0,0,0,4096,556,100,100,2021-06-09.17:00:00
bakery.6,11845035,40400559,ac4trim,32,58.796000,2636196,-1,2636196,353441,0,0,0,0,0,4096,23,100,100,2021-06-09.17:00:02
cambridge.6,3354295,9483191,ac4trim,32,7.108000,8412,-1,8412,2117,0,0,0,0,0,4096,17,100,100,2021-06-09.17:00:02
dbpedia,3966925,13820853,ac4trim,32,58.002000,1437127,-1,1437127,2445869,0,0,0,0,0,4096,25130,100,100,2021-06-09.17:00:03
er-1m-8m,1000000,8000000,ac4trim,32,4.164000,345,-1,345,152,0,0,0,0,0,4096,1,100,100,2021-06-09.17:00:03
leader_filters.7,26302351,91692858,ac4trim,32,317.633000,26302351,-1,26302351,4046525,0,0,0,0,0,4096,17,100,100,2021-06-09.17:00:08
livej,4847571,68993773,ac4trim,32,73.455000,576074,-1,576074,94227,0,0,0,0,0,4096,274,100,100,2021-06-09.17:00:11
patent,6009555,16518948,ac4trim,32,196.032000,6009552,-1,6009552,2983778,0,0,0,0,0,4096,105,100,100,2021-06-09.17:00:12
pokec,1632804,30622564,ac4trim,32,12.051000,212042,-1,212042,40268,0,0,0,0,0,4096,35,100,100,2021-06-09.17:00:13
rmat-1m-8m,999760,7810950,ac4trim,32,85.063000,999760,-1,999760,7062505,0,0,0,0,0,4096,275,100,100,2021-06-09.17:00:14
ssca2,1048577,157877986,ac4trim,32,31.678000,11,-1,11,7,0,0,0,0,0,4096,1,100,100,2021-06-09.17:00:19
wiki-links,5710993,130160392,ac4trim,32,90.160000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-09.17:00:24
wikitalk,2394385,5021410,ac4trim,32,15.546000,2262385,-1,2262385,114617,0,0,0,0,0,4096,33,100,100,2021-06-09.17:00:24
wiki_talk_en,2987536,24981163,ac4trim,32,67.290000,2293679,-1,2293679,179607,0,0,0,0,0,4096,84,100,100,2021-06-09.17:00:26
ba-1m-8m,1000000,7999964,fasttrim,1,408.259000,1000000,-1,1000000,7999964,0,0,0,0,0,4096,26,100,100,2021-06-09.17:00:27
baidu,2141301,17794839,fasttrim,1,86.717000,597244,-1,597244,2069785,0,0,0,0,0,4096,110,100,100,2021-06-09.17:00:28
bakery.6,11845035,40400559,fasttrim,1,456.406000,2636196,-1,2636196,18031467,0,0,0,0,0,4096,14,100,100,2021-06-09.17:00:31
cambridge.6,3354295,9483191,fasttrim,1,123.455000,8412,-1,8412,3361031,0,0,0,0,0,4096,7,100,100,2021-06-09.17:00:32
dbpedia,3966925,13820853,fasttrim,1,125.887000,1437127,-1,1437127,5078123,0,0,0,0,0,4096,356,100,100,2021-06-09.17:00:33
er-1m-8m,1000000,8000000,fasttrim,1,54.366000,345,-1,345,1000034,0,0,0,0,0,4096,1,100,100,2021-06-09.17:00:34
leader_filters.7,26302351,91692858,fasttrim,1,617.019000,26302351,-1,26302351,91692858,0,0,0,0,0,4096,5,100,100,2021-06-09.17:00:41
livej,4847571,68993773,fasttrim,1,358.348000,576074,-1,576074,4427386,0,0,0,0,0,4096,8,100,100,2021-06-09.17:00:47
patent,6009555,16518948,fasttrim,1,238.716000,6009552,-1,6009552,16518948,0,0,0,0,0,4096,53,100,100,2021-06-09.17:00:49
pokec,1632804,30622564,fasttrim,1,104.584000,212042,-1,212042,1458746,0,0,0,0,0,4096,7,100,100,2021-06-09.17:00:51
rmat-1m-8m,999760,7810950,fasttrim,1,114.728000,999760,-1,999760,7810950,0,0,0,0,0,4096,365,100,100,2021-06-09.17:00:52
ssca2,1048577,157877986,fasttrim,1,181.910000,11,-1,11,1048570,0,0,0,0,0,4096,1,100,100,2021-06-09.17:01:05
wiki-links,5710993,130160392,fasttrim,1,474.410000,7415,-1,7415,5706115,0,0,0,0,0,4096,549,100,100,2021-06-09.17:01:19
wikitalk,2394385,5021410,fasttrim,1,26.954000,2262385,-1,2262385,165886,0,0,0,0,0,4096,8,100,100,2021-06-09.17:01:19
wiki_talk_en,2987536,24981163,fasttrim,1,49.520000,2293679,-1,2293679,706993,0,0,0,0,0,4096,2,100,100,2021-06-09.17:01:24
ba-1m-8m,1000000,7999964,trim,1,197.783000,1000000,122,1000000,15383227,0,0,0,0,0,4096,-1,100,100,2021-06-09.17:01:25
