model,N,M,alg,workers,time,delete,sccs,size1,size2,size3,date
leader+AF8-filters.7,26302351,91692858,fasttrim,4,385.267,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:26:18
leader+AF8-filters.7,26302351,91692858,fasttrim,6,283.74,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:26:48
leader+AF8-filters.7,26302351,91692858,fasttrim,8,271.965,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:27:16
leader+AF8-filters.7,26302351,91692858,fasttrim,10,240.363,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:27:44
leader+AF8-filters.7,26302351,91692858,fasttrim,12,225.946,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:28:11
leader+AF8-filters.7,26302351,91692858,fasttrim,14,200.095,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:28:37
leader+AF8-filters.7,26302351,91692858,fasttrim,16,185.341,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:29:04
leader+AF8-filters.7,26302351,91692858,fasttrim,1,750.546,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:29:49
leader+AF8-filters.7,26302351,91692858,fasttrim,2,995.368,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:30:49
leader+AF8-filters.7,26302351,91692858,fasttrim,4,386.213,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:31:23
leader+AF8-filters.7,26302351,91692858,fasttrim,6,282.263,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:31:53
leader+AF8-filters.7,26302351,91692858,fasttrim,8,272.127,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:32:21
leader+AF8-filters.7,26302351,91692858,fasttrim,10,239.445,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:32:48
leader+AF8-filters.7,26302351,91692858,fasttrim,12,226.412,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:33:15
leader+AF8-filters.7,26302351,91692858,fasttrim,14,201.164,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:33:41
leader+AF8-filters.7,26302351,91692858,fasttrim,16,184.587,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:34:08
leader+AF8-filters.7,26302351,91692858,fasttrim,1,744.671,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:34:57
leader+AF8-filters.7,26302351,91692858,fasttrim,2,1075.438,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:35:52
leader+AF8-filters.7,26302351,91692858,fasttrim,4,384,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:36:26
leader+AF8-filters.7,26302351,91692858,fasttrim,6,282.559,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:36:56
leader+AF8-filters.7,26302351,91692858,fasttrim,8,273.458,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:37:24
leader+AF8-filters.7,26302351,91692858,fasttrim,10,241.256,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:37:51
leader+AF8-filters.7,26302351,91692858,fasttrim,12,225.699,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:38:18
leader+AF8-filters.7,26302351,91692858,fasttrim,14,198.388,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:38:44
leader+AF8-filters.7,26302351,91692858,fasttrim,16,187.233,26302351,0,0,0,0,2019+AC0-10+AC0-27.17:39:11
patent,3774768,16518948,fasttrim,1,1315.603,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:49:32
patent,3774768,16518948,fasttrim,2,691.888,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:50:15
patent,3774768,16518948,fasttrim,4,373.619,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:50:49
patent,3774768,16518948,fasttrim,6,269.178,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:51:18
patent,3774768,16518948,fasttrim,8,226.951,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:51:46
patent,3774768,16518948,fasttrim,10,210.933,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:52:13
patent,3774768,16518948,fasttrim,12,193.383,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:52:40
patent,3774768,16518948,fasttrim,14,197.876,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:53:06
patent,3774768,16518948,fasttrim,16,183.121,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:53:33
patent,3774768,16518948,fasttrim,1,1323.494,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:54:19
patent,3774768,16518948,fasttrim,2,683.053,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:55:15
patent,3774768,16518948,fasttrim,4,373.451,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:56:22
patent,3774768,16518948,fasttrim,6,278.52,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:56:51
patent,3774768,16518948,fasttrim,8,224.292,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:57:20
patent,3774768,16518948,fasttrim,10,205.954,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:57:47
patent,3774768,16518948,fasttrim,12,176.364,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:58:14
patent,3774768,16518948,fasttrim,14,178.363,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:58:41
patent,3774768,16518948,fasttrim,16,177.333,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:59:07
patent,3774768,16518948,fasttrim,1,1330.4,3774768,0,0,0,0,2019+AC0-10+AC0-27.16:59:54
patent,3774768,16518948,fasttrim,2,684.137,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:00:39
patent,3774768,16518948,fasttrim,4,365.187,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:01:13
patent,3774768,16518948,fasttrim,6,266.639,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:01:42
patent,3774768,16518948,fasttrim,8,224.912,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:02:10
patent,3774768,16518948,fasttrim,10,185.526,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:02:37
patent,3774768,16518948,fasttrim,12,168.406,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:03:04
patent,3774768,16518948,fasttrim,14,190.978,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:03:30
patent,3774768,16518948,fasttrim,16,165.283,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:03:57
patent,3774768,16518948,fasttrim,1,1322.886,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:04:44
patent,3774768,16518948,fasttrim,2,684.446,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:05:29
patent,3774768,16518948,fasttrim,4,373.962,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:06:03
patent,3774768,16518948,fasttrim,6,265.529,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:06:32
patent,3774768,16518948,fasttrim,8,219.89,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:07:00
patent,3774768,16518948,fasttrim,10,202.34,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:07:28
patent,3774768,16518948,fasttrim,12,185.755,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:07:55
patent,3774768,16518948,fasttrim,14,193.403,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:08:21
patent,3774768,16518948,fasttrim,16,175.614,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:08:47
patent,3774768,16518948,fasttrim,1,1337.706,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:09:35
patent,3774768,16518948,fasttrim,2,688.307,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:10:39
patent,3774768,16518948,fasttrim,4,373.553,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:11:12
patent,3774768,16518948,fasttrim,6,273.853,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:11:42
patent,3774768,16518948,fasttrim,8,249.065,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:12:10
patent,3774768,16518948,fasttrim,10,202.102,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:12:37
patent,3774768,16518948,fasttrim,12,176.138,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:13:04
patent,3774768,16518948,fasttrim,14,167.987,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:13:30
patent,3774768,16518948,fasttrim,16,174.072,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:13:57
patent,3774768,16518948,fasttrim,1,1345.492,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:14:44
patent,3774768,16518948,fasttrim,2,686.384,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:15:38
patent,3774768,16518948,fasttrim,4,378.444,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:16:15
patent,3774768,16518948,fasttrim,6,271.459,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:16:45
patent,3774768,16518948,fasttrim,8,218.681,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:17:13
patent,3774768,16518948,fasttrim,10,206,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:17:41
patent,3774768,16518948,fasttrim,12,164.953,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:18:08
patent,3774768,16518948,fasttrim,14,185.858,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:18:34
patent,3774768,16518948,fasttrim,16,171.849,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:19:01
patent,3774768,16518948,fasttrim,1,1325.117,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:19:49
patent,3774768,16518948,fasttrim,2,684.721,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:20:43
patent,3774768,16518948,fasttrim,4,377.469,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:21:17
patent,3774768,16518948,fasttrim,6,275.036,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:21:47
patent,3774768,16518948,fasttrim,8,234.831,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:22:15
patent,3774768,16518948,fasttrim,10,190.487,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:22:42
patent,3774768,16518948,fasttrim,12,172.614,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:23:09
patent,3774768,16518948,fasttrim,14,172.89,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:23:35
patent,3774768,16518948,fasttrim,16,174.616,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:24:01
patent,3774768,16518948,fasttrim,1,1333.465,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:24:52
patent,3774768,16518948,fasttrim,2,686.23,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:25:45
patent,3774768,16518948,fasttrim,4,368.694,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:26:19
patent,3774768,16518948,fasttrim,6,273.38,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:26:49
patent,3774768,16518948,fasttrim,8,222.206,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:27:17
patent,3774768,16518948,fasttrim,10,226.533,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:27:45
patent,3774768,16518948,fasttrim,12,166.322,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:28:12
patent,3774768,16518948,fasttrim,14,189.554,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:28:38
patent,3774768,16518948,fasttrim,16,185.639,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:29:05
patent,3774768,16518948,fasttrim,1,1325.363,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:29:51
patent,3774768,16518948,fasttrim,2,690.412,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:30:50
patent,3774768,16518948,fasttrim,4,367.296,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:31:24
patent,3774768,16518948,fasttrim,6,273.094,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:31:53
patent,3774768,16518948,fasttrim,8,217.871,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:32:22
patent,3774768,16518948,fasttrim,10,225.598,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:32:49
patent,3774768,16518948,fasttrim,12,195.629,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:33:16
patent,3774768,16518948,fasttrim,14,155.987,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:33:42
patent,3774768,16518948,fasttrim,16,175.811,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:34:09
patent,3774768,16518948,fasttrim,1,1320.977,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:34:59
patent,3774768,16518948,fasttrim,2,685.599,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:35:53
patent,3774768,16518948,fasttrim,4,376.877,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:36:27
patent,3774768,16518948,fasttrim,6,270.81,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:36:57
patent,3774768,16518948,fasttrim,8,214.99,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:37:25
patent,3774768,16518948,fasttrim,10,189.963,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:37:52
patent,3774768,16518948,fasttrim,12,171.534,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:38:19
patent,3774768,16518948,fasttrim,14,198.371,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:38:45
patent,3774768,16518948,fasttrim,16,178.829,3774768,0,0,0,0,2019+AC0-10+AC0-27.17:39:12
sorter.3,1288478,2740540,fasttrim,1,24.67,0,0,0,0,0,2019+AC0-10+AC0-27.16:49:32
sorter.3,1288478,2740540,fasttrim,2,13.935,0,0,0,0,0,2019+AC0-10+AC0-27.16:50:15
sorter.3,1288478,2740540,fasttrim,4,8.232,0,0,0,0,0,2019+AC0-10+AC0-27.16:50:49
sorter.3,1288478,2740540,fasttrim,6,7.12,0,0,0,0,0,2019+AC0-10+AC0-27.16:51:18
sorter.3,1288478,2740540,fasttrim,8,5.921,0,0,0,0,0,2019+AC0-10+AC0-27.16:51:46
sorter.3,1288478,2740540,fasttrim,10,5.257,0,0,0,0,0,2019+AC0-10+AC0-27.16:52:13
sorter.3,1288478,2740540,fasttrim,12,4.862,0,0,0,0,0,2019+AC0-10+AC0-27.16:52:40
sorter.3,1288478,2740540,fasttrim,14,4.458,0,0,0,0,0,2019+AC0-10+AC0-27.16:53:07
sorter.3,1288478,2740540,fasttrim,16,4.408,0,0,0,0,0,2019+AC0-10+AC0-27.16:53:33
sorter.3,1288478,2740540,fasttrim,1,25.165,0,0,0,0,0,2019+AC0-10+AC0-27.16:54:19
sorter.3,1288478,2740540,fasttrim,2,13.272,0,0,0,0,0,2019+AC0-10+AC0-27.16:55:15
sorter.3,1288478,2740540,fasttrim,4,7.486,0,0,0,0,0,2019+AC0-10+AC0-27.16:56:23
sorter.3,1288478,2740540,fasttrim,6,7.35,0,0,0,0,0,2019+AC0-10+AC0-27.16:56:52
sorter.3,1288478,2740540,fasttrim,8,6.174,0,0,0,0,0,2019+AC0-10+AC0-27.16:57:20
sorter.3,1288478,2740540,fasttrim,10,5.179,0,0,0,0,0,2019+AC0-10+AC0-27.16:57:48
sorter.3,1288478,2740540,fasttrim,12,4.79,0,0,0,0,0,2019+AC0-10+AC0-27.16:58:14
sorter.3,1288478,2740540,fasttrim,14,4.511,0,0,0,0,0,2019+AC0-10+AC0-27.16:58:41
sorter.3,1288478,2740540,fasttrim,16,4.382,0,0,0,0,0,2019+AC0-10+AC0-27.16:59:08
sorter.3,1288478,2740540,fasttrim,1,24.745,0,0,0,0,0,2019+AC0-10+AC0-27.16:59:55
sorter.3,1288478,2740540,fasttrim,2,14.227,0,0,0,0,0,2019+AC0-10+AC0-27.17:00:39
sorter.3,1288478,2740540,fasttrim,4,8.229,0,0,0,0,0,2019+AC0-10+AC0-27.17:01:13
sorter.3,1288478,2740540,fasttrim,6,7.256,0,0,0,0,0,2019+AC0-10+AC0-27.17:01:42
sorter.3,1288478,2740540,fasttrim,8,6.014,0,0,0,0,0,2019+AC0-10+AC0-27.17:02:10
sorter.3,1288478,2740540,fasttrim,10,5.549,0,0,0,0,0,2019+AC0-10+AC0-27.17:02:37
sorter.3,1288478,2740540,fasttrim,12,4.78,0,0,0,0,0,2019+AC0-10+AC0-27.17:03:04
sorter.3,1288478,2740540,fasttrim,14,4.567,0,0,0,0,0,2019+AC0-10+AC0-27.17:03:30
sorter.3,1288478,2740540,fasttrim,16,4.4,0,0,0,0,0,2019+AC0-10+AC0-27.17:03:57
sorter.3,1288478,2740540,fasttrim,1,24.923,0,0,0,0,0,2019+AC0-10+AC0-27.17:04:44
sorter.3,1288478,2740540,fasttrim,2,13.441,0,0,0,0,0,2019+AC0-10+AC0-27.17:05:29
sorter.3,1288478,2740540,fasttrim,4,8.414,0,0,0,0,0,2019+AC0-10+AC0-27.17:06:03
sorter.3,1288478,2740540,fasttrim,6,6.966,0,0,0,0,0,2019+AC0-10+AC0-27.17:06:32
sorter.3,1288478,2740540,fasttrim,8,5.839,0,0,0,0,0,2019+AC0-10+AC0-27.17:07:00
sorter.3,1288478,2740540,fasttrim,10,5.23,0,0,0,0,0,2019+AC0-10+AC0-27.17:07:28
sorter.3,1288478,2740540,fasttrim,12,4.816,0,0,0,0,0,2019+AC0-10+AC0-27.17:07:55
sorter.3,1288478,2740540,fasttrim,14,5.043,0,0,0,0,0,2019+AC0-10+AC0-27.17:08:21
sorter.3,1288478,2740540,fasttrim,16,4.387,0,0,0,0,0,2019+AC0-10+AC0-27.17:08:48
sorter.3,1288478,2740540,fasttrim,1,24.419,0,0,0,0,0,2019+AC0-10+AC0-27.17:09:35
sorter.3,1288478,2740540,fasttrim,2,13.36,0,0,0,0,0,2019+AC0-10+AC0-27.17:10:39
sorter.3,1288478,2740540,fasttrim,4,8.046,0,0,0,0,0,2019+AC0-10+AC0-27.17:11:13
sorter.3,1288478,2740540,fasttrim,6,7.057,0,0,0,0,0,2019+AC0-10+AC0-27.17:11:42
sorter.3,1288478,2740540,fasttrim,8,6.259,0,0,0,0,0,2019+AC0-10+AC0-27.17:12:10
sorter.3,1288478,2740540,fasttrim,10,5.453,0,0,0,0,0,2019+AC0-10+AC0-27.17:12:37
sorter.3,1288478,2740540,fasttrim,12,4.884,0,0,0,0,0,2019+AC0-10+AC0-27.17:13:04
sorter.3,1288478,2740540,fasttrim,14,4.69,0,0,0,0,0,2019+AC0-10+AC0-27.17:13:31
sorter.3,1288478,2740540,fasttrim,16,4.46,0,0,0,0,0,2019+AC0-10+AC0-27.17:13:57
sorter.3,1288478,2740540,fasttrim,1,24.665,0,0,0,0,0,2019+AC0-10+AC0-27.17:14:44
sorter.3,1288478,2740540,fasttrim,2,13.136,0,0,0,0,0,2019+AC0-10+AC0-27.17:15:39
sorter.3,1288478,2740540,fasttrim,4,7.949,0,0,0,0,0,2019+AC0-10+AC0-27.17:16:15
sorter.3,1288478,2740540,fasttrim,6,6.704,0,0,0,0,0,2019+AC0-10+AC0-27.17:16:45
sorter.3,1288478,2740540,fasttrim,8,6.179,0,0,0,0,0,2019+AC0-10+AC0-27.17:17:14
sorter.3,1288478,2740540,fasttrim,10,5.293,0,0,0,0,0,2019+AC0-10+AC0-27.17:17:41
sorter.3,1288478,2740540,fasttrim,12,4.713,0,0,0,0,0,2019+AC0-10+AC0-27.17:18:08
sorter.3,1288478,2740540,fasttrim,14,4.414,0,0,0,0,0,2019+AC0-10+AC0-27.17:18:34
sorter.3,1288478,2740540,fasttrim,16,4.445,0,0,0,0,0,2019+AC0-10+AC0-27.17:19:01
sorter.3,1288478,2740540,fasttrim,1,24.182,0,0,0,0,0,2019+AC0-10+AC0-27.17:19:49
sorter.3,1288478,2740540,fasttrim,2,13.808,0,0,0,0,0,2019+AC0-10+AC0-27.17:20:44
sorter.3,1288478,2740540,fasttrim,4,8.093,0,0,0,0,0,2019+AC0-10+AC0-27.17:21:18
sorter.3,1288478,2740540,fasttrim,6,7.365,0,0,0,0,0,2019+AC0-10+AC0-27.17:21:47
sorter.3,1288478,2740540,fasttrim,8,5.842,0,0,0,0,0,2019+AC0-10+AC0-27.17:22:15
sorter.3,1288478,2740540,fasttrim,10,5.643,0,0,0,0,0,2019+AC0-10+AC0-27.17:22:42
sorter.3,1288478,2740540,fasttrim,12,4.774,0,0,0,0,0,2019+AC0-10+AC0-27.17:23:09
sorter.3,1288478,2740540,fasttrim,14,4.547,0,0,0,0,0,2019+AC0-10+AC0-27.17:23:35
sorter.3,1288478,2740540,fasttrim,16,4.339,0,0,0,0,0,2019+AC0-10+AC0-27.17:24:02
sorter.3,1288478,2740540,fasttrim,1,23.506,0,0,0,0,0,2019+AC0-10+AC0-27.17:24:53
sorter.3,1288478,2740540,fasttrim,2,13.892,0,0,0,0,0,2019+AC0-10+AC0-27.17:25:45
sorter.3,1288478,2740540,fasttrim,4,8.368,0,0,0,0,0,2019+AC0-10+AC0-27.17:26:19
sorter.3,1288478,2740540,fasttrim,6,7.104,0,0,0,0,0,2019+AC0-10+AC0-27.17:26:49
sorter.3,1288478,2740540,fasttrim,8,6.104,0,0,0,0,0,2019+AC0-10+AC0-27.17:27:17
sorter.3,1288478,2740540,fasttrim,10,5.34,0,0,0,0,0,2019+AC0-10+AC0-27.17:27:45
sorter.3,1288478,2740540,fasttrim,12,4.892,0,0,0,0,0,2019+AC0-10+AC0-27.17:28:12
sorter.3,1288478,2740540,fasttrim,14,4.441,0,0,0,0,0,2019+AC0-10+AC0-27.17:28:38
sorter.3,1288478,2740540,fasttrim,16,4.41,0,0,0,0,0,2019+AC0-10+AC0-27.17:29:05
sorter.3,1288478,2740540,fasttrim,1,24.917,0,0,0,0,0,2019+AC0-10+AC0-27.17:29:51
sorter.3,1288478,2740540,fasttrim,2,14.187,0,0,0,0,0,2019+AC0-10+AC0-27.17:30:51
sorter.3,1288478,2740540,fasttrim,4,7.965,0,0,0,0,0,2019+AC0-10+AC0-27.17:31:25
sorter.3,1288478,2740540,fasttrim,6,6.893,0,0,0,0,0,2019+AC0-10+AC0-27.17:31:54
sorter.3,1288478,2740540,fasttrim,8,6.093,0,0,0,0,0,2019+AC0-10+AC0-27.17:32:22
sorter.3,1288478,2740540,fasttrim,10,5.372,0,0,0,0,0,2019+AC0-10+AC0-27.17:32:49
sorter.3,1288478,2740540,fasttrim,12,4.807,0,0,0,0,0,2019+AC0-10+AC0-27.17:33:16
sorter.3,1288478,2740540,fasttrim,14,6.874,0,0,0,0,0,2019+AC0-10+AC0-27.17:33:42
sorter.3,1288478,2740540,fasttrim,16,4.416,0,0,0,0,0,2019+AC0-10+AC0-27.17:34:09
sorter.3,1288478,2740540,fasttrim,1,25.339,0,0,0,0,0,2019+AC0-10+AC0-27.17:34:59
sorter.3,1288478,2740540,fasttrim,2,13.898,0,0,0,0,0,2019+AC0-10+AC0-27.17:35:54
sorter.3,1288478,2740540,fasttrim,4,7.801,0,0,0,0,0,2019+AC0-10+AC0-27.17:36:28
sorter.3,1288478,2740540,fasttrim,6,7.284,0,0,0,0,0,2019+AC0-10+AC0-27.17:36:57
sorter.3,1288478,2740540,fasttrim,8,6,0,0,0,0,0,2019+AC0-10+AC0-27.17:37:25
sorter.3,1288478,2740540,fasttrim,10,5.188,0,0,0,0,0,2019+AC0-10+AC0-27.17:37:52
sorter.3,1288478,2740540,fasttrim,12,4.707,0,0,0,0,0,2019+AC0-10+AC0-27.17:38:19
sorter.3,1288478,2740540,fasttrim,14,4.605,0,0,0,0,0,2019+AC0-10+AC0-27.17:38:45
sorter.3,1288478,2740540,fasttrim,16,4.553,0,0,0,0,0,2019+AC0-10+AC0-27.17:39:12
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,1,41.723,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:49:35
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,2,22.249,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:50:17
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,4,13.837,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:50:51
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,6,11.901,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:51:20
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,8,8.242,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:51:48
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,10,8.517,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:52:15
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,12,7.721,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:52:42
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,14,6.193,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:53:09
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,16,5.848,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:53:35
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,1,48.586,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:54:22
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,2,25.977,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:55:17
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,4,13.888,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:56:25
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,6,12.697,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:56:54
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,8,9.884,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:57:22
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,10,8.526,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:57:50
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,12,7.537,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:58:16
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,14,6.168,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:58:43
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,16,6.527,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:59:10
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,1,48.082,2611598,0,0,0,0,2019+AC0-10+AC0-27.16:59:57
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,2,22.507,2611598,0,0,0,0,2019+AC0-10+AC0-27.17:00:41
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,4,13.861,2611598,0,0,0,0,2019+AC0-10+AC0-27.17:01:15
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,6,11.915,2611598,0,0,0,0,2019+AC0-10+AC0-27.17:01:44
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,8,8.256,2611598,0,0,0,0,2019+AC0-10+AC0-27.17:02:12
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,10,8.658,2611598,0,0,0,0,2019+AC0-10+AC0-27.17:02:39
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,12,7.531,2611598,0,0,0,0,2019+AC0-10+AC0-27.17:03:06
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,14,7.087,2611598,0,0,0,0,2019+AC0-10+AC0-27.17:03:33
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,16,7.067,2611598,0,0,0,0,2019+AC0-10+AC0-27.17:03:59
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,1,41.638,2611598,0,0,0,0,2019+AC0-10+AC0-27.17:04:46
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,2,22.978,2611598,0,0,0,0,2019+AC0-10+AC0-27.17:05:31
wiki+AF8-talk+AF8-en,2987536,24981163,fasttrim,4,12.125,2611598,0,0,0,0,2019+AC0-10+AC0-27.17:06:05
