model,N,M,alg,workers,mstime,delete,trimrepeat,trimdelete,traveledge,sccs,maxscc,size1,size2,size3,parstep,date
leader_filters.7,26302351,91692858,fasttrim,-1,1134.176000,26302351,-1,26302351,7474925,0,0,0,0,0,16,2021-06-04.11:35:39
leader_filters.7,26302351,91692858,trim,-1,9227.411000,26302351,73,26302351,33780757,26302351,1,26302351,0,0,16,2021-06-04.11:35:52
leader_filters.7,26302351,91692858,ac4trim,-1,316.119000,26302351,-1,26302351,6123294,0,0,0,0,0,16,2021-06-04.11:35:57
leader_filters.7,26302351,91692858,fasttrim,-1,786.348000,26302351,-1,26302351,7548141,0,0,0,0,0,32,2021-06-04.11:36:03
leader_filters.7,26302351,91692858,trim,-1,5070.672000,26302351,73,26302351,33261819,26302351,1,26302351,0,0,32,2021-06-04.11:36:12
leader_filters.7,26302351,91692858,ac4trim,-1,239.094000,26302351,-1,26302351,6186123,0,0,0,0,0,32,2021-06-04.11:36:17
leader_filters.7,26302351,91692858,fasttrim,-1,671.402000,26302351,-1,26302351,7825671,0,0,0,0,0,64,2021-06-04.11:36:22
leader_filters.7,26302351,91692858,trim,-1,3079.281000,26302351,73,26302351,36319935,26302351,1,26302351,0,0,64,2021-06-04.11:36:30
leader_filters.7,26302351,91692858,ac4trim,-1,270.893000,26302351,-1,26302351,6238731,0,0,0,0,0,64,2021-06-04.11:36:35
leader_filters.7,26302351,91692858,fasttrim,-1,457.400000,26302351,-1,26302351,8135725,0,0,0,0,0,128,2021-06-04.11:36:40
leader_filters.7,26302351,91692858,trim,-1,2360.120000,26302351,73,26302351,37953750,26302351,1,26302351,0,0,128,2021-06-04.11:36:47
leader_filters.7,26302351,91692858,ac4trim,-1,200.659000,26302351,-1,26302351,5981680,0,0,0,0,0,128,2021-06-04.11:36:52
leader_filters.7,26302351,91692858,fasttrim,-1,425.303000,26302351,-1,26302351,8443186,0,0,0,0,0,256,2021-06-04.11:36:57
leader_filters.7,26302351,91692858,trim,-1,2115.719000,26302351,73,26302351,37577241,26302351,1,26302351,0,0,256,2021-06-04.11:37:03
leader_filters.7,26302351,91692858,ac4trim,-1,185.279000,26302351,-1,26302351,6294963,0,0,0,0,0,256,2021-06-04.11:37:08
leader_filters.7,26302351,91692858,fasttrim,-1,337.713000,26302351,-1,26302351,8578419,0,0,0,0,0,512,2021-06-04.11:37:13
leader_filters.7,26302351,91692858,trim,-1,1990.083000,26302351,73,26302351,36815396,26302351,1,26302351,0,0,512,2021-06-04.11:37:19
leader_filters.7,26302351,91692858,ac4trim,-1,184.860000,26302351,-1,26302351,6284294,0,0,0,0,0,512,2021-06-04.11:37:24
leader_filters.7,26302351,91692858,fasttrim,-1,330.392000,26302351,-1,26302351,9035908,0,0,0,0,0,1024,2021-06-04.11:37:29
leader_filters.7,26302351,91692858,trim,-1,1654.680000,26302351,73,26302351,39451784,26302351,1,26302351,0,0,1024,2021-06-04.11:37:35
leader_filters.7,26302351,91692858,ac4trim,-1,174.557000,26302351,-1,26302351,6411599,0,0,0,0,0,1024,2021-06-04.11:37:40
leader_filters.7,26302351,91692858,fasttrim,-1,284.242000,26302351,-1,26302351,8831506,0,0,0,0,0,2048,2021-06-04.11:37:45
leader_filters.7,26302351,91692858,trim,-1,1648.675000,26302351,73,26302351,35732444,26302351,1,26302351,0,0,2048,2021-06-04.11:37:53
leader_filters.7,26302351,91692858,ac4trim,-1,187.049000,26302351,-1,26302351,6460159,0,0,0,0,0,2048,2021-06-04.11:37:58
leader_filters.7,26302351,91692858,fasttrim,-1,310.079000,26302351,-1,26302351,8558920,0,0,0,0,0,4096,2021-06-04.11:38:02
leader_filters.7,26302351,91692858,trim,-1,1427.121000,26302351,73,26302351,39569410,26302351,1,26302351,0,0,4096,2021-06-04.11:38:08
leader_filters.7,26302351,91692858,ac4trim,-1,167.963000,26302351,-1,26302351,6377918,0,0,0,0,0,4096,2021-06-04.11:38:13
leader_filters.7,26302351,91692858,fasttrim,-1,333.177000,26302351,-1,26302351,9156269,0,0,0,0,0,8192,2021-06-04.11:38:18
leader_filters.7,26302351,91692858,trim,-1,1370.494000,26302351,73,26302351,38050834,26302351,1,26302351,0,0,8192,2021-06-04.11:38:24
leader_filters.7,26302351,91692858,ac4trim,-1,273.765000,26302351,-1,26302351,6901221,0,0,0,0,0,8192,2021-06-04.11:38:29
leader_filters.7,26302351,91692858,fasttrim,-1,277.751000,26302351,-1,26302351,9052496,0,0,0,0,0,16384,2021-06-04.11:38:34
leader_filters.7,26302351,91692858,trim,-1,1475.936000,26302351,73,26302351,35977752,26302351,1,26302351,0,0,16384,2021-06-04.11:38:39
leader_filters.7,26302351,91692858,ac4trim,-1,247.288000,26302351,-1,26302351,8076315,0,0,0,0,0,16384,2021-06-04.11:38:44
leader_filters.7,26302351,91692858,fasttrim,-1,285.119000,26302351,-1,26302351,9710657,0,0,0,0,0,32768,2021-06-04.11:38:49
leader_filters.7,26302351,91692858,trim,-1,1534.915000,26302351,73,26302351,35166923,26302351,1,26302351,0,0,32768,2021-06-04.11:38:55
leader_filters.7,26302351,91692858,ac4trim,-1,268.158000,26302351,-1,26302351,9619977,0,0,0,0,0,32768,2021-06-04.11:39:00
leader_filters.7,26302351,91692858,fasttrim,-1,293.941000,26302351,-1,26302351,9405702,0,0,0,0,0,65536,2021-06-04.11:39:05
leader_filters.7,26302351,91692858,trim,-1,1458.725000,26302351,73,26302351,36231879,26302351,1,26302351,0,0,65536,2021-06-04.11:39:11
leader_filters.7,26302351,91692858,ac4trim,-1,357.144000,26302351,-1,26302351,16686199,0,0,0,0,0,65536,2021-06-04.11:39:16
leader_filters.7,26302351,91692858,fasttrim,-1,310.306000,26302351,-1,26302351,10064939,0,0,0,0,0,131072,2021-06-04.11:39:21
leader_filters.7,26302351,91692858,trim,-1,1453.509000,26302351,73,26302351,36399407,26302351,1,26302351,0,0,131072,2021-06-04.11:39:27
leader_filters.7,26302351,91692858,ac4trim,-1,430.740000,26302351,-1,26302351,20609449,0,0,0,0,0,131072,2021-06-04.11:39:32
leader_filters.7,26302351,91692858,fasttrim,-1,429.595000,26302351,-1,26302351,10864407,0,0,0,0,0,262144,2021-06-04.11:39:37
leader_filters.7,26302351,91692858,trim,-1,1386.789000,26302351,73,26302351,38513498,26302351,1,26302351,0,0,262144,2021-06-04.11:39:43
leader_filters.7,26302351,91692858,ac4trim,-1,445.436000,26302351,-1,26302351,22207019,0,0,0,0,0,262144,2021-06-04.11:39:48
leader_filters.7,26302351,91692858,fasttrim,-1,591.897000,26302351,-1,26302351,16044029,0,0,0,0,0,524288,2021-06-04.11:39:53
leader_filters.7,26302351,91692858,trim,-1,1346.255000,26302351,73,26302351,41644362,26302351,1,26302351,0,0,524288,2021-06-04.11:39:59
leader_filters.7,26302351,91692858,ac4trim,-1,547.493000,26302351,-1,26302351,23296602,0,0,0,0,0,524288,2021-06-04.11:40:04
leader_filters.7,26302351,91692858,fasttrim,-1,610.655000,26302351,-1,26302351,23085843,0,0,0,0,0,1048576,2021-06-04.11:40:11
leader_filters.7,26302351,91692858,trim,-1,1207.947000,26302351,73,26302351,46251868,26302351,1,26302351,0,0,1048576,2021-06-04.11:40:18
leader_filters.7,26302351,91692858,ac4trim,-1,800.010000,26302351,-1,26302351,35838337,0,0,0,0,0,1048576,2021-06-04.11:40:23
leader_filters.7,26302351,91692858,fasttrim,-1,5008.735000,26302351,-1,26302351,7518315,0,0,0,0,0,1,2021-06-04.11:40:32
leader_filters.7,26302351,91692858,trim,-1,77342.580000,26302351,73,26302351,41045603,26302351,1,26302351,0,0,1,2021-06-04.11:41:54
leader_filters.7,26302351,91692858,ac4trim,-1,1026.313000,26302351,-1,26302351,6572522,0,0,0,0,0,1,2021-06-04.11:42:00
leader_filters.7,26302351,91692858,fasttrim,-1,3561.250000,26302351,-1,26302351,7403744,0,0,0,0,0,2,2021-06-04.11:42:08
leader_filters.7,26302351,91692858,trim,-1,42013.987000,26302351,73,26302351,39974534,26302351,1,26302351,0,0,2,2021-06-04.11:42:55
leader_filters.7,26302351,91692858,ac4trim,-1,546.786000,26302351,-1,26302351,7103470,0,0,0,0,0,2,2021-06-04.11:43:00
leader_filters.7,26302351,91692858,fasttrim,-1,2662.743000,26302351,-1,26302351,7444345,0,0,0,0,0,4,2021-06-04.11:43:07
leader_filters.7,26302351,91692858,trim,-1,22481.770000,26302351,73,26302351,37894190,26302351,1,26302351,0,0,4,2021-06-04.11:43:34
leader_filters.7,26302351,91692858,ac4trim,-1,476.150000,26302351,-1,26302351,6510197,0,0,0,0,0,4,2021-06-04.11:43:39
leader_filters.7,26302351,91692858,fasttrim,-1,1866.826000,26302351,-1,26302351,7458061,0,0,0,0,0,8,2021-06-04.11:43:45
leader_filters.7,26302351,91692858,trim,-1,14014.383000,26302351,73,26302351,36875685,26302351,1,26302351,0,0,8,2021-06-04.11:44:04
leader_filters.7,26302351,91692858,ac4trim,-1,398.464000,26302351,-1,26302351,6477154,0,0,0,0,0,8,2021-06-04.11:44:09
leader_filters.7,26302351,91692858,fasttrim,-1,1271.618000,26302351,-1,26302351,7493192,0,0,0,0,0,16,2021-06-04.11:44:15
leader_filters.7,26302351,91692858,trim,-1,8346.325000,26302351,73,26302351,33553727,26302351,1,26302351,0,0,16,2021-06-04.11:44:28
leader_filters.7,26302351,91692858,ac4trim,-1,249.269000,26302351,-1,26302351,6117944,0,0,0,0,0,16,2021-06-04.11:44:32
leader_filters.7,26302351,91692858,fasttrim,-1,857.008000,26302351,-1,26302351,7564019,0,0,0,0,0,32,2021-06-04.11:44:38
leader_filters.7,26302351,91692858,trim,-1,5046.939000,26302351,73,26302351,33265601,26302351,1,26302351,0,0,32,2021-06-04.11:44:47
leader_filters.7,26302351,91692858,ac4trim,-1,319.538000,26302351,-1,26302351,6906065,0,0,0,0,0,32,2021-06-04.11:44:52
leader_filters.7,26302351,91692858,fasttrim,-1,674.398000,26302351,-1,26302351,7770834,0,0,0,0,0,64,2021-06-04.11:44:57
leader_filters.7,26302351,91692858,trim,-1,3086.258000,26302351,73,26302351,36313435,26302351,1,26302351,0,0,64,2021-06-04.11:45:05
leader_filters.7,26302351,91692858,ac4trim,-1,296.621000,26302351,-1,26302351,6991695,0,0,0,0,0,64,2021-06-04.11:45:10
leader_filters.7,26302351,91692858,fasttrim,-1,513.660000,26302351,-1,26302351,8186080,0,0,0,0,0,128,2021-06-04.11:45:15
leader_filters.7,26302351,91692858,trim,-1,2631.585000,26302351,73,26302351,37347498,26302351,1,26302351,0,0,128,2021-06-04.11:45:22
leader_filters.7,26302351,91692858,ac4trim,-1,197.577000,26302351,-1,26302351,6048920,0,0,0,0,0,128,2021-06-04.11:45:27
leader_filters.7,26302351,91692858,fasttrim,-1,376.722000,26302351,-1,26302351,8342147,0,0,0,0,0,256,2021-06-04.11:45:31
leader_filters.7,26302351,91692858,trim,-1,2036.197000,26302351,73,26302351,38433454,26302351,1,26302351,0,0,256,2021-06-04.11:45:38
leader_filters.7,26302351,91692858,ac4trim,-1,267.183000,26302351,-1,26302351,6754336,0,0,0,0,0,256,2021-06-04.11:45:43
leader_filters.7,26302351,91692858,fasttrim,-1,368.170000,26302351,-1,26302351,8438708,0,0,0,0,0,512,2021-06-04.11:45:48
leader_filters.7,26302351,91692858,trim,-1,2011.684000,26302351,73,26302351,36703612,26302351,1,26302351,0,0,512,2021-06-04.11:45:54
leader_filters.7,26302351,91692858,ac4trim,-1,206.106000,26302351,-1,26302351,6393790,0,0,0,0,0,512,2021-06-04.11:45:59
leader_filters.7,26302351,91692858,fasttrim,-1,325.692000,26302351,-1,26302351,8501985,0,0,0,0,0,1024,2021-06-04.11:46:04
leader_filters.7,26302351,91692858,trim,-1,1719.868000,26302351,73,26302351,36491970,26302351,1,26302351,0,0,1024,2021-06-04.11:46:10
leader_filters.7,26302351,91692858,ac4trim,-1,176.584000,26302351,-1,26302351,6288757,0,0,0,0,0,1024,2021-06-04.11:46:15
leader_filters.7,26302351,91692858,fasttrim,-1,286.069000,26302351,-1,26302351,8862093,0,0,0,0,0,2048,2021-06-04.11:46:19
leader_filters.7,26302351,91692858,trim,-1,1623.775000,26302351,73,26302351,36508359,26302351,1,26302351,0,0,2048,2021-06-04.11:46:25
leader_filters.7,26302351,91692858,ac4trim,-1,238.059000,26302351,-1,26302351,6176137,0,0,0,0,0,2048,2021-06-04.11:46:30
leader_filters.7,26302351,91692858,fasttrim,-1,269.656000,26302351,-1,26302351,9113242,0,0,0,0,0,4096,2021-06-04.11:46:35
leader_filters.7,26302351,91692858,trim,-1,1580.360000,26302351,73,26302351,35602017,26302351,1,26302351,0,0,4096,2021-06-04.11:46:42
leader_filters.7,26302351,91692858,ac4trim,-1,248.969000,26302351,-1,26302351,7347447,0,0,0,0,0,4096,2021-06-04.11:46:46
leader_filters.7,26302351,91692858,fasttrim,-1,260.855000,26302351,-1,26302351,9083988,0,0,0,0,0,8192,2021-06-04.11:46:51
leader_filters.7,26302351,91692858,trim,-1,1591.984000,26302351,73,26302351,36453735,26302351,1,26302351,0,0,8192,2021-06-04.11:46:57
leader_filters.7,26302351,91692858,ac4trim,-1,210.905000,26302351,-1,26302351,6215409,0,0,0,0,0,8192,2021-06-04.11:47:02
leader_filters.7,26302351,91692858,fasttrim,-1,272.435000,26302351,-1,26302351,9426429,0,0,0,0,0,16384,2021-06-04.11:47:07
leader_filters.7,26302351,91692858,trim,-1,1441.800000,26302351,73,26302351,35362712,26302351,1,26302351,0,0,16384,2021-06-04.11:47:12
leader_filters.7,26302351,91692858,ac4trim,-1,238.138000,26302351,-1,26302351,8103289,0,0,0,0,0,16384,2021-06-04.11:47:17
leader_filters.7,26302351,91692858,fasttrim,-1,277.352000,26302351,-1,26302351,9709556,0,0,0,0,0,32768,2021-06-04.11:47:22
leader_filters.7,26302351,91692858,trim,-1,1492.863000,26302351,73,26302351,35876991,26302351,1,26302351,0,0,32768,2021-06-04.11:47:28
leader_filters.7,26302351,91692858,ac4trim,-1,256.374000,26302351,-1,26302351,9619067,0,0,0,0,0,32768,2021-06-04.11:47:33
leader_filters.7,26302351,91692858,fasttrim,-1,354.166000,26302351,-1,26302351,10508568,0,0,0,0,0,65536,2021-06-04.11:47:38
leader_filters.7,26302351,91692858,trim,-1,1442.226000,26302351,73,26302351,37962781,26302351,1,26302351,0,0,65536,2021-06-04.11:47:44
leader_filters.7,26302351,91692858,ac4trim,-1,371.502000,26302351,-1,26302351,16790223,0,0,0,0,0,65536,2021-06-04.11:47:49
leader_filters.7,26302351,91692858,fasttrim,-1,383.120000,26302351,-1,26302351,9968382,0,0,0,0,0,131072,2021-06-04.11:47:54
leader_filters.7,26302351,91692858,trim,-1,1327.915000,26302351,73,26302351,38969361,26302351,1,26302351,0,0,131072,2021-06-04.11:47:59
leader_filters.7,26302351,91692858,ac4trim,-1,415.685000,26302351,-1,26302351,20573688,0,0,0,0,0,131072,2021-06-04.11:48:04
leader_filters.7,26302351,91692858,fasttrim,-1,448.178000,26302351,-1,26302351,9726249,0,0,0,0,0,262144,2021-06-04.11:48:09
leader_filters.7,26302351,91692858,trim,-1,1403.355000,26302351,73,26302351,39036911,26302351,1,26302351,0,0,262144,2021-06-04.11:48:15
leader_filters.7,26302351,91692858,ac4trim,-1,427.804000,26302351,-1,26302351,22163658,0,0,0,0,0,262144,2021-06-04.11:48:20
leader_filters.7,26302351,91692858,fasttrim,-1,567.017000,26302351,-1,26302351,19589542,0,0,0,0,0,524288,2021-06-04.11:48:25
leader_filters.7,26302351,91692858,trim,-1,1313.516000,26302351,73,26302351,44892923,26302351,1,26302351,0,0,524288,2021-06-04.11:48:31
leader_filters.7,26302351,91692858,ac4trim,-1,433.720000,26302351,-1,26302351,23285861,0,0,0,0,0,524288,2021-06-04.11:48:37
leader_filters.7,26302351,91692858,fasttrim,-1,623.091000,26302351,-1,26302351,23067037,0,0,0,0,0,1048576,2021-06-04.11:48:41
leader_filters.7,26302351,91692858,trim,-1,1270.842000,26302351,73,26302351,47311558,26302351,1,26302351,0,0,1048576,2021-06-04.11:48:47
leader_filters.7,26302351,91692858,ac4trim,-1,621.244000,26302351,-1,26302351,35820260,0,0,0,0,0,1048576,2021-06-04.11:48:52
leader_filters.7,26302351,91692858,fasttrim,-1,4657.792000,26302351,-1,26302351,7439820,0,0,0,0,0,1,2021-06-04.11:49:01
leader_filters.7,26302351,91692858,trim,-1,77944.157000,26302351,73,26302351,41492420,26302351,1,26302351,0,0,1,2021-06-04.11:50:24
leader_filters.7,26302351,91692858,ac4trim,-1,1005.308000,26302351,-1,26302351,7143426,0,0,0,0,0,1,2021-06-04.11:50:29
leader_filters.7,26302351,91692858,fasttrim,-1,3556.471000,26302351,-1,26302351,7442436,0,0,0,0,0,2,2021-06-04.11:50:38
leader_filters.7,26302351,91692858,trim,-1,39371.919000,26302351,73,26302351,40515360,26302351,1,26302351,0,0,2,2021-06-04.11:51:21
leader_filters.7,26302351,91692858,ac4trim,-1,540.961000,26302351,-1,26302351,6926956,0,0,0,0,0,2,2021-06-04.11:51:27
leader_filters.7,26302351,91692858,fasttrim,-1,2630.280000,26302351,-1,26302351,7460697,0,0,0,0,0,4,2021-06-04.11:51:34
leader_filters.7,26302351,91692858,trim,-1,23356.555000,26302351,73,26302351,38131381,26302351,1,26302351,0,0,4,2021-06-04.11:52:02
leader_filters.7,26302351,91692858,ac4trim,-1,365.688000,26302351,-1,26302351,6335989,0,0,0,0,0,4,2021-06-04.11:52:07
leader_filters.7,26302351,91692858,fasttrim,-1,1794.942000,26302351,-1,26302351,7454835,0,0,0,0,0,8,2021-06-04.11:52:13
leader_filters.7,26302351,91692858,trim,-1,14748.614000,26302351,73,26302351,36499936,26302351,1,26302351,0,0,8,2021-06-04.11:52:32
leader_filters.7,26302351,91692858,ac4trim,-1,318.952000,26302351,-1,26302351,6219459,0,0,0,0,0,8,2021-06-04.11:52:37
leader_filters.7,26302351,91692858,fasttrim,-1,1297.344000,26302351,-1,26302351,7557668,0,0,0,0,0,16,2021-06-04.11:52:43
leader_filters.7,26302351,91692858,trim,-1,8308.870000,26302351,73,26302351,33302187,26302351,1,26302351,0,0,16,2021-06-04.11:52:56
leader_filters.7,26302351,91692858,ac4trim,-1,247.656000,26302351,-1,26302351,6274743,0,0,0,0,0,16,2021-06-04.11:53:01
leader_filters.7,26302351,91692858,fasttrim,-1,770.044000,26302351,-1,26302351,7538975,0,0,0,0,0,32,2021-06-04.11:53:06
leader_filters.7,26302351,91692858,trim,-1,5130.117000,26302351,73,26302351,33635363,26302351,1,26302351,0,0,32,2021-06-04.11:53:16
leader_filters.7,26302351,91692858,ac4trim,-1,220.123000,26302351,-1,26302351,6071830,0,0,0,0,0,32,2021-06-04.11:53:20
leader_filters.7,26302351,91692858,fasttrim,-1,592.732000,26302351,-1,26302351,7922151,0,0,0,0,0,64,2021-06-04.11:53:25
leader_filters.7,26302351,91692858,trim,-1,3146.470000,26302351,73,26302351,35254180,26302351,1,26302351,0,0,64,2021-06-04.11:53:33
leader_filters.7,26302351,91692858,ac4trim,-1,203.979000,26302351,-1,26302351,6256860,0,0,0,0,0,64,2021-06-04.11:53:38
leader_filters.7,26302351,91692858,fasttrim,-1,511.330000,26302351,-1,26302351,8014242,0,0,0,0,0,128,2021-06-04.11:53:43
leader_filters.7,26302351,91692858,trim,-1,2502.306000,26302351,73,26302351,37743081,26302351,1,26302351,0,0,128,2021-06-04.11:53:50
leader_filters.7,26302351,91692858,ac4trim,-1,184.768000,26302351,-1,26302351,6085246,0,0,0,0,0,128,2021-06-04.11:53:54
leader_filters.7,26302351,91692858,fasttrim,-1,430.835000,26302351,-1,26302351,8419566,0,0,0,0,0,256,2021-06-04.11:53:59
leader_filters.7,26302351,91692858,trim,-1,2160.043000,26302351,73,26302351,37407322,26302351,1,26302351,0,0,256,2021-06-04.11:54:06
leader_filters.7,26302351,91692858,ac4trim,-1,275.568000,26302351,-1,26302351,6001837,0,0,0,0,0,256,2021-06-04.11:54:11
leader_filters.7,26302351,91692858,fasttrim,-1,332.582000,26302351,-1,26302351,8429162,0,0,0,0,0,512,2021-06-04.11:54:16
leader_filters.7,26302351,91692858,trim,-1,1866.051000,26302351,73,26302351,38846584,26302351,1,26302351,0,0,512,2021-06-04.11:54:22
leader_filters.7,26302351,91692858,ac4trim,-1,183.600000,26302351,-1,26302351,6275384,0,0,0,0,0,512,2021-06-04.11:54:27
leader_filters.7,26302351,91692858,fasttrim,-1,333.155000,26302351,-1,26302351,8812263,0,0,0,0,0,1024,2021-06-04.11:54:32
leader_filters.7,26302351,91692858,trim,-1,1708.519000,26302351,73,26302351,40661632,26302351,1,26302351,0,0,1024,2021-06-04.11:54:38
leader_filters.7,26302351,91692858,ac4trim,-1,169.876000,26302351,-1,26302351,6286862,0,0,0,0,0,1024,2021-06-04.11:54:43
leader_filters.7,26302351,91692858,fasttrim,-1,279.396000,26302351,-1,26302351,8785524,0,0,0,0,0,2048,2021-06-04.11:54:48
leader_filters.7,26302351,91692858,trim,-1,1579.167000,26302351,73,26302351,37172450,26302351,1,26302351,0,0,2048,2021-06-04.11:54:54
leader_filters.7,26302351,91692858,ac4trim,-1,173.773000,26302351,-1,26302351,6451105,0,0,0,0,0,2048,2021-06-04.11:54:59
leader_filters.7,26302351,91692858,fasttrim,-1,282.241000,26302351,-1,26302351,9022189,0,0,0,0,0,4096,2021-06-04.11:55:04
leader_filters.7,26302351,91692858,trim,-1,1545.375000,26302351,73,26302351,39340134,26302351,1,26302351,0,0,4096,2021-06-04.11:55:10
leader_filters.7,26302351,91692858,ac4trim,-1,171.403000,26302351,-1,26302351,6432248,0,0,0,0,0,4096,2021-06-04.11:55:14
leader_filters.7,26302351,91692858,fasttrim,-1,293.178000,26302351,-1,26302351,9210854,0,0,0,0,0,8192,2021-06-04.11:55:19
leader_filters.7,26302351,91692858,trim,-1,1578.017000,26302351,73,26302351,35445471,26302351,1,26302351,0,0,8192,2021-06-04.11:55:25
leader_filters.7,26302351,91692858,ac4trim,-1,209.718000,26302351,-1,26302351,6292623,0,0,0,0,0,8192,2021-06-04.11:55:30
leader_filters.7,26302351,91692858,fasttrim,-1,262.577000,26302351,-1,26302351,9701154,0,0,0,0,0,16384,2021-06-04.11:55:35
leader_filters.7,26302351,91692858,trim,-1,1400.654000,26302351,73,26302351,38246684,26302351,1,26302351,0,0,16384,2021-06-04.11:55:41
leader_filters.7,26302351,91692858,ac4trim,-1,281.733000,26302351,-1,26302351,8055034,0,0,0,0,0,16384,2021-06-04.11:55:46
leader_filters.7,26302351,91692858,fasttrim,-1,267.247000,26302351,-1,26302351,9251150,0,0,0,0,0,32768,2021-06-04.11:55:50
leader_filters.7,26302351,91692858,trim,-1,1324.705000,26302351,73,26302351,39460628,26302351,1,26302351,0,0,32768,2021-06-04.11:55:56
leader_filters.7,26302351,91692858,ac4trim,-1,254.729000,26302351,-1,26302351,9593928,0,0,0,0,0,32768,2021-06-04.11:56:01
leader_filters.7,26302351,91692858,fasttrim,-1,332.231000,26302351,-1,26302351,9397603,0,0,0,0,0,65536,2021-06-04.11:56:06
